cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Copperajah,Copperajah,110/159,Journey Together,Scarlet & Violet,Pokemon,Metal,Stage 1,Uncommon,Normal,0.05
Hop's Zacian ex - 111/159,Zacian,111/159,Journey Together,Scarlet & Violet,Pokemon,Metal,Basic,Double Rare,Holofoil,0.76
Bagon,Bagon,112/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Reverse Holofoil,0.14
Bagon,Bagon,112/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Normal,0.05
Shelgon,Shelgon,113/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Reverse Holofoil,0.24
Shelgon,Shelgon,113/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Stage 1,Common,Normal,0.13
Salamence ex - 114/159,Salamence,114/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Stage 2,Double Rare,Holofoil,0.86
Druddigon,Druddigon,115/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Reverse Holofoil,0.19
Druddigon,Druddigon,115/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Common,Normal,0.14
N's Reshiram - 116/159,Reshiram,116/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Rare,Reverse Holofoil,0.52
N's Reshiram - 116/159,Reshiram,116/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Rare,Holofoil,0.22
Hop's Snorlax,Snorlax,117/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Reverse Holofoil,0.59
Hop's Snorlax,Snorlax,117/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Holofoil,0.22
Sentret,Sentret,118/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.2
Sentret,Sentret,118/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.11
Furret - 119/159,Furret,119/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.24
Furret - 119/159,Furret,119/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.17
Dunsparce,Dunsparce,120/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,1.39
Dunsparce,Dunsparce,120/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.66
Dudunsparce ex - 121/159,Dudunsparce,121/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Double Rare,Holofoil,0.71
Kecleon,Kecleon,122/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.2
Kecleon,Kecleon,122/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.18
Tropius,Tropius,123/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Tropius,Tropius,123/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Audino,Audino,124/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.22
Audino,Audino,124/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Minccino,Minccino,125/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Minccino,Minccino,125/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.11
Cinccino,Cinccino,126/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.08
Cinccino,Cinccino,126/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.31
Noibat - 127/159,Noibat,127/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.23
Noibat - 127/159,Noibat,127/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Noivern,Noivern,128/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Reverse Holofoil,0.4
Noivern,Noivern,128/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Holofoil,0.13
Komala,Komala,129/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.11
Komala,Komala,129/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.18
Drampa,Drampa,130/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Drampa,Drampa,130/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Skwovet,Skwovet,131/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.16
Skwovet,Skwovet,131/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.05
Greedent,Greedent,132/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.04
Greedent,Greedent,132/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.34
Hop's Rookidee,Rookidee,133/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.14
Hop's Rookidee,Rookidee,133/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.07
Hop's Corvisquire,Corvisquire,134/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.04
Hop's Corvisquire,Corvisquire,134/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.12
Hop's Wooloo - 135/159,Wooloo,135/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.07
Hop's Wooloo - 135/159,Wooloo,135/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.18
Hop's Dubwool,Dubwool,136/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Holofoil,0.11
Hop's Dubwool,Dubwool,136/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Rare,Reverse Holofoil,0.34
Cramorant,Cramorant,137/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.05
Cramorant,Cramorant,137/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Hop's Cramorant,Cramorant,138/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Normal,0.08
Hop's Cramorant,Cramorant,138/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,0.18
Lechonk,Lechonk,139/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.22
Lechonk,Lechonk,139/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.1
Oinkologne,Oinkologne,140/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.38
Oinkologne,Oinkologne,140/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.06
Squawkabilly,Squawkabilly,141/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.14
Squawkabilly,Squawkabilly,141/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.22
Billy & O'Nare,Billy & O'Nare,142/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.07
Billy & O'Nare,Billy & O'Nare,142/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.2
Black Belt's Training - 143/159,Black Belt,143/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.18
Black Belt's Training - 143/159,Black Belt,143/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.32
Black Belt's Training - 144/159,Black Belt,144/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.33
Black Belt's Training - 144/159,Black Belt,144/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.15
Black Belt's Training - 145/159,Black Belt,145/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.28
Black Belt's Training - 145/159,Black Belt,145/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.2
Brock's Scouting - 146/159,Brock,146/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.22
Brock's Scouting - 146/159,Brock,146/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.96
Hop's Bag,,147/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.19
Hop's Bag,,147/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.07
Hop's Choice Band,,148/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.06
Hop's Choice Band,,148/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.11
Iris's Fighting Spirit - 149/159,Iris,149/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.13
Iris's Fighting Spirit - 149/159,Iris,149/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.24
Levincia,,150/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.19
Levincia,,150/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.08
Lillie's Pearl,,151/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.12
Lillie's Pearl,,151/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.23
N's Castle,,152/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.25
N's Castle,,152/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.16
N's PP Up,,153/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.26
N's PP Up,,153/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.17
Postwick,,154/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.06
Postwick,,154/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.12
Professor's Research,Professor's Research,155/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Normal,0.22
Professor's Research,Professor's Research,155/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.37
Redeemable Ticket,,156/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.43
Redeemable Ticket,,156/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.11
Ruffian - 157/159,Ruffian,157/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.11
Ruffian - 157/159,Ruffian,157/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.36
Super Potion,,158/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.11
Super Potion,,158/159,Journey Together,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.31
Spiky Energy - 159/159,,159/159,Journey Together,Scarlet & Violet,Energy,Special Multi Energy,,Uncommon,Reverse Holofoil,0.35
Spiky Energy - 159/159,,159/159,Journey Together,Scarlet & Violet,Energy,Special Multi Energy,,Uncommon,Normal,0.22
Maractus - 160/159,Maractus,160/159,Journey Together,Scarlet & Violet,Pokemon,Grass,Basic,Illustration Rare,Holofoil,2.57
Articuno - 161/159,Articuno,161/159,Journey Together,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,22.23
Wailord - 162/159,Wailord,162/159,Journey Together,Scarlet & Violet,Pokemon,Water,Stage 1,Illustration Rare,Holofoil,14.22
Iono's Kilowattrel - 163/159,Kilowattrel,163/159,Journey Together,Scarlet & Violet,Pokemon,Lightning,Stage 1,Illustration Rare,Holofoil,5.25
Lillie's Ribombee - 164/159,Ribombee,164/159,Journey Together,Scarlet & Violet,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,5.47
Swinub - 165/159,Swinub,165/159,Journey Together,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,2.94
Lycanroc - 166/159,Lycanroc,166/159,Journey Together,Scarlet & Violet,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,2.75
Furret - 168/159,Furret,168/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,7.21
Noibat - 169/159,Noibat,169/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,4.89
Hop's Wooloo - 170/159,Wooloo,170/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,4.22
Volcanion ex - 171/159,Volcanion,171/159,Journey Together,Scarlet & Violet,Pokemon,Fire,Basic,Ultra Rare,Holofoil,1.13
Iono's Bellibolt ex - 172/159,Bellibolt,172/159,Journey Together,Scarlet & Violet,Pokemon,Lightning,Stage 1,Ultra Rare,Holofoil,2.4
Lillie's Clefairy ex - 173/159,Clefairy,173/159,Journey Together,Scarlet & Violet,Pokemon,Psychic,Basic,Ultra Rare,Holofoil,7.83
Mamoswine ex - 174/159,Mamoswine,174/159,Journey Together,Scarlet & Violet,Pokemon,Fighting,Stage 2,Ultra Rare,Holofoil,0.98
N's Zoroark ex - 175/159,Zoroark,175/159,Journey Together,Scarlet & Violet,Pokemon,Darkness,Stage 1,Ultra Rare,Holofoil,5.71
Hop's Zacian ex - 176/159,Zacian,176/159,Journey Together,Scarlet & Violet,Pokemon,Metal,Basic,Ultra Rare,Holofoil,1.7
Salamence ex - 177/159,Salamence,177/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Stage 2,Ultra Rare,Holofoil,2.64
Dudunsparce ex - 178/159,Dudunsparce,178/159,Journey Together,Scarlet & Violet,Pokemon,Colorless,Stage 1,Ultra Rare,Holofoil,1.14
Brock's Scouting - 179/159,,179/159,Journey Together,Scarlet & Violet,unknown,,,Ultra Rare,Holofoil,3.21
Iris's Fighting Spirit - 180/159,,180/159,Journey Together,Scarlet & Violet,unknown,,,Ultra Rare,Holofoil,1.72
Ruffian - 181/159,,181/159,Journey Together,Scarlet & Violet,unknown,,,Ultra Rare,Holofoil,0.79
Volcanion ex - 182/159,Volcanion,182/159,Journey Together,Scarlet & Violet,Pokemon,Fire,Basic,Special Illustration Rare,Holofoil,20.78
Iono's Bellibolt ex - 183/159,Bellibolt,183/159,Journey Together,Scarlet & Violet,Pokemon,Lightning,Stage 1,Special Illustration Rare,Holofoil,41.75
Lillie's Clefairy ex - 184/159,Clefairy,184/159,Journey Together,Scarlet & Violet,Pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,129.41
N's Zoroark ex - 185/159,Zoroark,185/159,Journey Together,Scarlet & Violet,Pokemon,Darkness,Stage 1,Special Illustration Rare,Holofoil,53.24
Hop's Zacian ex - 186/159,Zacian,186/159,Journey Together,Scarlet & Violet,Pokemon,Metal,Basic,Special Illustration Rare,Holofoil,34.73
Salamence ex - 187/159,Salamence,187/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Stage 2,Special Illustration Rare,Holofoil,65.57
Iono's Bellibolt ex - 188/159,Bellibolt,188/159,Journey Together,Scarlet & Violet,Pokemon,Lightning,Stage 1,Hyper Rare,Holofoil,12.97
N's Zoroark ex - 189/159,Zoroark,189/159,Journey Together,Scarlet & Violet,Pokemon,Darkness,Stage 1,Hyper Rare,Holofoil,17.66
Spiky Energy - 190/159,,190/159,Journey Together,Scarlet & Violet,Energy,Special Multi Energy,,Hyper Rare,Holofoil,4.29
Journey Together Enhanced Booster Box,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,262.83
N's Reshiram - 167/159,Reshiram,167/159,Journey Together,Scarlet & Violet,Pokemon,Dragon,Basic,Illustration Rare,Holofoil,16.15
Journey Together Sleeved Booster Case,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,814.45
Journey Together Enhanced Booster Box Case,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,1445.82
Journey Together Booster Bundle Case,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,845.21
Journey Together Single Pack Blister [Archaludon],,,Journey Together,Scarlet & Violet,unknown,,,,Normal,11.32
Journey Together Single Pack Blister [Melmetal],,,Journey Together,Scarlet & Violet,unknown,,,,Normal,12.6
Journey Together Sleeved Booster Pack Art Bundle [Set of 4],,,Journey Together,Scarlet & Violet,unknown,,,,Normal,26.54
Journey Together Booster Pack Art Bundle [Set of 4],,,Journey Together,Scarlet & Violet,unknown,,,,Normal,24.06
Journey Together Build & Battle Box Display,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,239.23
Journey Together 3 Pack Blister [Set of 2],,,Journey Together,Scarlet & Violet,unknown,,,,Normal,38.59
Journey Together Fun Pack,,,Journey Together,Scarlet & Violet,unknown,,,,Normal,3.48
Journey Together Half Booster Box,,,Journey Together,Scarlet & Violet,unknown,,,,,
