cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Counter Gain - 186/217,,186/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Common,Reverse Holofoil,0.24
Fighting Gong,,187/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.36
Fighting Gong,,187/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.13
Forest of Vitality,,188/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Normal,0.15
Forest of Vitality,,188/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.28
Glass Trumpet - 189/217,,189/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.07
Glass Trumpet - 189/217,,189/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.21
Iris's Fighting Spirit - 190/217,Iris,190/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.07
Iris's Fighting Spirit - 190/217,Iris,190/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.19
Light Ball,,191/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.58
Light Ball,,191/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.26
Lillie's Determination,Lillie,192/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.33
Lillie's Determination,Lillie,192/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.72
Mega Signal,,193/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.08
Mega Signal,,193/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.42
Mystery Garden,,194/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Normal,0.18
Mystery Garden,,194/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.26
N's PP Up - 195/217,,195/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.29
N's PP Up - 195/217,,195/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.19
Night Stretcher,,196/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.22
Night Stretcher,,196/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.33
Nighttime Mine,,197/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Normal,0.21
Nighttime Mine,,197/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.41
Poke Pad,,198/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.65
Poke Pad,,198/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,1.16
Premium Power Pro,,199/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.4
Premium Power Pro,,199/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.07
Surfer - 200/217,Surfer,200/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Common,Normal,0.09
Surfer - 200/217,Surfer,200/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.18
Team Rocket's Archer,Team Rocket,201/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.11
Team Rocket's Archer,Team Rocket,201/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.21
Team Rocket's Ariana,Team Rocket,202/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.24
Team Rocket's Ariana,Team Rocket,202/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.26
Team Rocket's Factory,,203/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.56
Team Rocket's Factory,,203/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Normal,0.19
Team Rocket's Giovanni,Team Rocket,204/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.12
Team Rocket's Giovanni,Team Rocket,204/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.51
Team Rocket's Great Ball,,205/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.15
Team Rocket's Great Ball,,205/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.33
Team Rocket's Hypnotizer,,206/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.23
Team Rocket's Hypnotizer,,206/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.1
Team Rocket's Petrel,Team Rocket,207/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.4
Team Rocket's Petrel,Team Rocket,207/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.59
Team Rocket's Proton,Team Rocket,208/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.13
Team Rocket's Proton,Team Rocket,208/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.25
Team Rocket's Transceiver - 209/217,,209/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.21
Team Rocket's Transceiver - 209/217,,209/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.16
Team Rocket's Watchtower,,210/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Normal,0.14
Team Rocket's Watchtower,,210/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.29
Thick Scale,,211/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.1
Thick Scale,,211/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.53
Tool Scrapper,,212/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.14
Tool Scrapper,,212/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.32
Ultra Ball - 213/217,,213/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Reverse Holofoil,0.21
Ultra Ball - 213/217,,213/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Common,Normal,0.13
Urbain,Urbain,214/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.21
Urbain,Urbain,214/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Uncommon,Normal,0.1
Waitress,Waitress,215/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Common,Normal,0.18
Waitress,Waitress,215/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Common,Reverse Holofoil,0.53
Prism Energy,,216/217,Ascended Heroes,Mega Evolution,unknown,,,Uncommon,Normal,0.1
Prism Energy,,216/217,Ascended Heroes,Mega Evolution,unknown,,,Uncommon,Reverse Holofoil,0.39
Team Rocket's Energy,,217/217,Ascended Heroes,Mega Evolution,unknown,,,Uncommon,Reverse Holofoil,0.52
Team Rocket's Energy,,217/217,Ascended Heroes,Mega Evolution,unknown,,,Uncommon,Normal,0.17
Erika's Tangela - 218/217,Tangela,218/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Illustration Rare,Holofoil,23.42
Beautifly - 219/217,Beautifly,219/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Illustration Rare,Holofoil,7.13
Dustox - 220/217,Dustox,220/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Illustration Rare,Holofoil,4.14
Budew - 221/217,Budew,221/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Illustration Rare,Holofoil,11.98
Ethan's Magcargo - 222/217,Magcargo,222/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,7.5
Numel - 223/217,Numel,223/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Illustration Rare,Holofoil,5.74
Salazzle - 224/217,Salazzle,224/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Illustration Rare,Holofoil,3.13
Scorbunny - 225/217,Scorbunny,225/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Illustration Rare,Holofoil,12.15
Psyduck - 226/217,Psyduck,226/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Illustration Rare,Holofoil,94.92
Snorunt - 227/217,Snorunt,227/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Illustration Rare,Holofoil,7.32
Weavile - 228/217,Weavile,228/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Illustration Rare,Holofoil,6.98
Heliolisk - 229/217,Heliolisk,229/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 1,Illustration Rare,Holofoil,2.85
Vikavolt - 230/217,Vikavolt,230/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 2,Illustration Rare,Holofoil,3.13
Iono's Wattrel - 231/217,Wattrel,231/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,10.61
Marill - 232/217,Marill,232/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,15.04
Misdreavus - 233/217,Misdreavus,233/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,6.52
Banette - 234/217,Banette,234/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,11.85
Togekiss - 235/217,Togekiss,235/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Stage 2,Illustration Rare,Holofoil,6.78
Slurpuff - 236/217,Slurpuff,236/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,8.97
Hop's Trevenant - 237/217,Trevenant,237/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,5.17
Team Rocket's Mimikyu - 238/217,Mimikyu,238/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,30.45
Team Rocket's Dugtrio - 239/217,Dugtrio,239/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,10.48
Hitmontop - 240/217,Hitmontop,240/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,6.81
Medicham - 241/217,Medicham,241/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,6.3
Carbink - 242/217,Carbink,242/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,5.32
Mightyena - 243/217,Mightyena,243/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 1,Illustration Rare,Holofoil,8.61
Cynthia's Spiritomb - 244/217,Spiritomb,244/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Basic,Illustration Rare,Holofoil,15.22
Galarian Obstagoon - 245/217,Galarian Obstagoon,245/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 2,Illustration Rare,Holofoil,4.08
Mawile - 246/217,Mawile,246/217,Ascended Heroes,Mega Evolution,Pokemon,Metal,Basic,Illustration Rare,Holofoil,6.55
Dreepy - 247/217,Dreepy,247/217,Ascended Heroes,Mega Evolution,Pokemon,Dragon,Basic,Illustration Rare,Holofoil,13.59
Drakloak - 248/217,Drakloak,248/217,Ascended Heroes,Mega Evolution,Pokemon,Dragon,Stage 1,Illustration Rare,Holofoil,12.08
Larry's Staraptor - 249/217,Staraptor,249/217,Ascended Heroes,Mega Evolution,Pokemon,Colorless,Stage 2,Illustration Rare,Holofoil,5.48
Fan Rotom - 250/217,Fan Rotom,250/217,Ascended Heroes,Mega Evolution,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,4.27
Sprigatito ex,Sprigatito,251/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Ultra Rare,Holofoil,2.76
Stunfisk ex - 252/217,Stunfisk,252/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Basic,Ultra Rare,Holofoil,0.7
Mega Audino ex - 253/217,Mega Audino,253/217,Ascended Heroes,Mega Evolution,Pokemon,Colorless,Basic,Ultra Rare,Holofoil,2.43
Anthea & Concordia - 254/217,Anthea & Concordia,254/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,1.22
Black Belt's Training,Black Belt,255/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,1.47
Boss's Orders [Corbeau] - 256/217,Boss,256/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,11.07
Canari - 257/217,Canari,257/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,4.41
Cheren,Cheren,258/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,0.73
Counter Gain - 259/217,,259/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Pokemon Tool,,Ultra Rare,Holofoil,0.61
Glass Trumpet - 260/217,,260/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Ultra Rare,Holofoil,0.83
Jamming Tower,,261/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Stadium,,Ultra Rare,Holofoil,1.27
N's PP Up - 262/217,,262/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Ultra Rare,Holofoil,3.24
Team Rocket's Transceiver - 263/217,,263/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Ultra Rare,Holofoil,2.5
Ultra Ball - 264/217,,264/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Item,,Ultra Rare,Holofoil,9.31
Mega Froslass ex - 265/217,Mega Froslass,265/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Mega Attack Rare,Holofoil,17.61
Mega Eelektross ex - 266/217,Mega Eelektross,266/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 2,Mega Attack Rare,Holofoil,6.16
Mega Diancie ex - 267/217,Mega Diancie,267/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Mega Attack Rare,Holofoil,11.34
Mega Hawlucha ex - 268/217,Mega Hawlucha,268/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Basic,Mega Attack Rare,Holofoil,9.19
Mega Gengar ex - 269/217,Mega Gengar,269/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 2,Mega Attack Rare,Holofoil,95.68
Mega Scrafty ex - 270/217,Mega Scrafty,270/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 1,Mega Attack Rare,Holofoil,6.73
Mega Dragonite ex - 271/217,Mega Dragonite,271/217,Ascended Heroes,Mega Evolution,Pokemon,Dragon,Stage 2,Mega Attack Rare,Holofoil,60.91
Mega Meganium ex - 272/217,Mega Meganium,272/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Special Illustration Rare,Holofoil,95.57
Mega Emboar ex - 273/217,Mega Emboar,273/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 2,Special Illustration Rare,Holofoil,76.2
Mega Feraligatr ex - 274/217,Mega Feraligatr,274/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 2,Special Illustration Rare,Holofoil,157.53
Mega Froslass ex - 275/217,Mega Froslass,275/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Special Illustration Rare,Holofoil,109.7
Pikachu ex - 276/217,Pikachu,276/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Basic,Special Illustration Rare,Holofoil,1177.77
Pikachu ex - 277/217,Pikachu,277/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Basic,Special Illustration Rare,Holofoil,485.92
Mega Eelektross ex - 278/217,Mega Eelektross,278/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 2,Special Illustration Rare,Holofoil,45.88
Iono's Bellibolt ex - 279/217,Bellibolt,279/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 1,Special Illustration Rare,Holofoil,71.08
Lillie's Clefairy ex - 280/217,Clefairy,280/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,190.34
Team Rocket's Mewtwo ex - 281/217,Mewtwo,281/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,485.56
Mega Diancie ex - 282/217,Mega Diancie,282/217,Ascended Heroes,Mega Evolution,Pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,70.63
Mega Hawlucha ex - 283/217,Mega Hawlucha,283/217,Ascended Heroes,Mega Evolution,Pokemon,Fighting,Basic,Special Illustration Rare,Holofoil,71.51
Mega Gengar ex - 284/217,Mega Gengar,284/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 2,Special Illustration Rare,Holofoil,1245.6
Mega Scrafty ex - 285/217,Mega Scrafty,285/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 1,Special Illustration Rare,Holofoil,74.07
N's Zoroark ex - 286/217,Zoroark,286/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 1,Special Illustration Rare,Holofoil,193.56
Marnie's Grimmsnarl ex,Grimmsnarl,287/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Stage 2,Special Illustration Rare,Holofoil,87.0
Fezandipiti ex - 288/217,Fezandipiti,288/217,Ascended Heroes,Mega Evolution,Pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,78.47
Steven's Metagross ex,Metagross,289/217,Ascended Heroes,Mega Evolution,Pokemon,Metal,Stage 2,Special Illustration Rare,Holofoil,103.25
Mega Dragonite ex - 290/217,Mega Dragonite,290/217,Ascended Heroes,Mega Evolution,Pokemon,Dragon,Stage 2,Special Illustration Rare,Holofoil,829.56
Canari - 291/217,Canari,291/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,49.64
Iris's Fighting Spirit - 292/217,Iris,292/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,41.57
Surfer - 293/217,Surfer,293/217,Ascended Heroes,Mega Evolution,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,30.29
Mega Charizard Y ex - 294/217,Mega Charizard Y,294/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 2,Mega Hyper Rare,Holofoil,628.08
Mega Dragonite ex - 295/217,Mega Dragonite,295/217,Ascended Heroes,Mega Evolution,Pokemon,Dragon,Stage 2,Mega Hyper Rare,Holofoil,335.6
Erika's Oddish (Poke Ball),Oddish (Poke Ball),001/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Erika's Gloom (Poke Ball),Gloom (Poke Ball),002/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.23
Erika's Bellsprout (Poke Ball),Bellsprout (Poke Ball),004/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.27
Erika's Weepinbell (Poke Ball),Weepinbell (Poke Ball),005/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.2
Erika's Victreebel (Poke Ball),Victreebel (Poke Ball),006/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Rare,Reverse Holofoil,0.23
Erika's Tangela - 007/217 (Poke Ball),Tangela - 007/217 (Poke Ball),007/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.22
Chikorita (Friend Ball),Chikorita (Friend Ball),008/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.24
Bayleef (Friend Ball),Bayleef (Friend Ball),009/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.29
Wurmple (Love Ball),Wurmple (Love Ball),011/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.28
Silcoon (Love Ball),Silcoon (Love Ball),012/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.21
Beautifly - 013/217 (Love Ball),Beautifly - 013/217 (Love Ball),013/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.18
Cascoon (Love Ball),Cascoon (Love Ball),014/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.24
Dustox - 015/217 (Love Ball),Dustox - 015/217 (Love Ball),015/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.18
Budew - 016/217 (Friend Ball),Budew - 016/217 (Friend Ball),016/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.21
Grubbin (Quick Ball),Grubbin (Quick Ball),017/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.21
Team Rocket's Tarountula (Team Rocket),Tarountula (Team Rocket),018/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.38
Team Rocket's Spidops (Team Rocket),Spidops (Team Rocket),019/217,Ascended Heroes,Mega Evolution,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.25
Charmander (Friend Ball),Charmander (Friend Ball),020/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.28
Charmeleon (Friend Ball),Charmeleon (Friend Ball),021/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.29
Ethan's Slugma (Poke Ball),Slugma (Poke Ball),023/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.15
Ethan's Magcargo - 024/217 (Poke Ball),Magcargo - 024/217 (Poke Ball),024/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Rare,Reverse Holofoil,0.16
Entei (Quick Ball),Entei (Quick Ball),025/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Rare,Reverse Holofoil,0.21
Numel - 027/217 (Quick Ball),Numel - 027/217 (Quick Ball),027/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Camerupt (Quick Ball),Camerupt (Quick Ball),028/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.28
Tepig (Friend Ball),Tepig (Friend Ball),029/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.18
Pignite (Friend Ball),Pignite (Friend Ball),030/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.18
N's Darumaka (Poke Ball),Darumaka (Poke Ball),032/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.23
N's Darmanitan (Poke Ball),Darmanitan (Poke Ball),033/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.28
Salandit (Quick Ball),Salandit (Quick Ball),034/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Salazzle - 035/217 (Quick Ball),Salazzle - 035/217 (Quick Ball),035/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.22
Scorbunny - 036/217 (Friend Ball),Scorbunny - 036/217 (Friend Ball),036/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.18
Raboot (Friend Ball),Raboot (Friend Ball),037/217,Ascended Heroes,Mega Evolution,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.18
Psyduck - 039/217 (Love Ball),Psyduck - 039/217 (Love Ball),039/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.8
Golduck (Love Ball),Golduck (Love Ball),040/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.19
Totodile (Friend Ball),Totodile (Friend Ball),041/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.2
Croconaw (Friend Ball),Croconaw (Friend Ball),042/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.23
Sneasel (Dusk Ball),Sneasel (Dusk Ball),044/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.22
Weavile - 045/217 (Dusk Ball),Weavile - 045/217 (Dusk Ball),045/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.18
Snorunt - 046/217 (Love Ball),Snorunt - 046/217 (Love Ball),046/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.28
N's Vanillite (Poke Ball),Vanillite (Poke Ball),049/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.21
N's Vanillish (Poke Ball),Vanillish (Poke Ball),050/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.16
N's Vanilluxe (Poke Ball),Vanilluxe (Poke Ball),051/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.25
Snom (Friend Ball),Snom (Friend Ball),052/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Common,Reverse Holofoil,0.21
Frosmoth (Friend Ball),Frosmoth (Friend Ball),053/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,0.23
Glastrier (Friend Ball),Glastrier (Friend Ball),054/217,Ascended Heroes,Mega Evolution,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.2
Pikachu (Friend Ball),Pikachu (Friend Ball),055/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.95
Raichu (Friend Ball),Raichu (Friend Ball),056/217,Ascended Heroes,Mega Evolution,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.27
