cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Iron Bundle,Iron Bundle,055/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.24
Iron Crown,Iron Crown,132/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Rare,Reverse Holofoil,0.2
Iron Crown,Iron Crown,132/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Rare,Holofoil,0.08
Jasmine's Gaze - 178/191,Jasmine,178/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.09
Jasmine's Gaze - 178/191,Jasmine,178/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.2
Jasmine's Gaze - 233/191,Jasmine,233/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,1.81
Jasmine's Gaze - 245/191,Jasmine,245/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,20.27
Kecleon - 150/191,Kecleon,150/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.14
Kecleon - 150/191,Kecleon,150/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.09
Kecleon - 213/191,Kecleon,213/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,5.67
Kilowattrel,Kilowattrel,067/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.04
Kilowattrel,Kilowattrel,067/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.14
Kilowattrel ex,Kilowattrel,068/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Double Rare,Holofoil,0.47
Klefki,Klefki,128/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.12
Klefki,Klefki,128/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.05
Koraidon,Koraidon,116/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.18
Koraidon,Koraidon,116/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.09
Landorus,Landorus,110/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Holofoil,0.07
Landorus,Landorus,110/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Rare,Reverse Holofoil,0.16
Larvesta - 024/191,Larvesta,024/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.05
Larvesta - 024/191,Larvesta,024/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.11
Larvesta - 196/191,Larvesta,196/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Illustration Rare,Holofoil,2.24
Latias ex - 076/191,Latias,076/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Double Rare,Holofoil,4.43
Latias ex - 220/191,Latias,220/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Ultra Rare,Holofoil,7.43
Latias ex - 239/191,Latias,239/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,177.31
Latios - 077/191,Latios,077/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Reverse Holofoil,0.2
Latios - 077/191,Latios,077/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Uncommon,Normal,0.06
Latios - 203/191,Latios,203/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,32.72
Lisia's Appeal - 179/191,Lisia,179/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.21
Lisia's Appeal - 179/191,Lisia,179/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.12
Lisia's Appeal - 234/191,Lisia,234/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,3.37
Lisia's Appeal - 246/191,Lisia,246/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Special Illustration Rare,Holofoil,29.76
Lively Stadium,,180/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Normal,0.2
Lively Stadium,,180/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Stadium,,Uncommon,Reverse Holofoil,0.28
Magnemite,Magnemite,058/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.13
Magnemite,Magnemite,058/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.09
Magneton,Magneton,059/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Normal,0.1
Magneton,Magneton,059/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,0.25
Magnezone,Magnezone,060/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Reverse Holofoil,0.23
Magnezone,Magnezone,060/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Stage 2,Uncommon,Normal,0.06
Mankey,Mankey,098/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.08
Mankey,Mankey,098/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.06
Mantine,Mantine,040/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.23
Mantine,Mantine,040/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.07
Marill,Marill,073/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.17
Marill,Marill,073/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.14
Maushold,Maushold,158/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.16
Maushold,Maushold,158/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.41
Meddling Memo,,181/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.1
Meddling Memo,,181/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.24
Megaton Blower,,182/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,0.34
Meowstic,Meowstic,085/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,0.18
Meowstic,Meowstic,085/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Uncommon,Normal,0.09
Mesprit - 079/191,Mesprit,079/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.13
Mesprit - 079/191,Mesprit,079/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.21
Mesprit - 204/191,Mesprit,204/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,11.27
Milotic ex - 042/191,Milotic,042/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Double Rare,Holofoil,0.62
Milotic ex - 217/191,Milotic,217/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Ultra Rare,Holofoil,2.5
Milotic ex - 237/191,Milotic,237/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Special Illustration Rare,Holofoil,114.12
Miracle Headset,,183/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,1.11
Miraidon,Miraidon,069/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Reverse Holofoil,0.2
Miraidon,Miraidon,069/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Uncommon,Normal,0.06
Morelull,Morelull,008/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Morelull,Morelull,008/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.12
Ninetales,Ninetales,017/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Normal,0.15
Ninetales,Ninetales,017/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,0.34
Oranguru,Oranguru,156/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Oranguru,Oranguru,156/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.03
Oricorio - 026/191,Oricorio,026/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.1
Oricorio - 026/191,Oricorio,026/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.06
Oricorio - 089/191,Oricorio,089/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.09
Oricorio - 089/191,Oricorio,089/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.09
Paldean Tauros - 018/191,Paldean Tauros,018/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Normal,0.1
Paldean Tauros - 018/191,Paldean Tauros,018/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.28
Paldean Tauros - 039/191,Paldean Tauros,039/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Normal,0.06
Paldean Tauros - 039/191,Paldean Tauros,039/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Uncommon,Reverse Holofoil,0.19
Paldean Tauros - 101/191,Paldean Tauros,101/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.1
Paldean Tauros - 101/191,Paldean Tauros,101/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.25
Palkia,Palkia,136/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Rare,Holofoil,0.1
Palkia,Palkia,136/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Rare,Reverse Holofoil,0.27
Palossand ex - 091/191,Palossand,091/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,0.59
Palossand ex - 221/191,Palossand,221/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Ultra Rare,Holofoil,1.67
Pansear,Pansear,022/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.16
Pansear,Pansear,022/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.08
Passho Berry,,184/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.05
Passho Berry,,184/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.16
Passimian,Passimian,111/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Normal,0.07
Passimian,Passimian,111/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Uncommon,Reverse Holofoil,0.18
Phanpy - 102/191,Phanpy,102/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.17
Phanpy - 102/191,Phanpy,102/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.09
Phanpy - 205/191,Phanpy,205/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Illustration Rare,Holofoil,7.89
Pikachu ex - 057/191,Pikachu,057/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Double Rare,Holofoil,4.37
Pikachu ex - 219/191,Pikachu,219/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Ultra Rare,Holofoil,29.89
Pikachu ex - 238/191,Pikachu,238/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Special Illustration Rare,Holofoil,305.07
Precious Trolley,,185/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,3.9
Primeape,Primeape,099/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.11
Primeape,Primeape,099/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.03
Quaquaval,Quaquaval,052/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.21
Quaquaval,Quaquaval,052/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Normal,0.1
Quaxly,Quaxly,050/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.04
Quaxly,Quaxly,050/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Quaxwell,Quaxwell,051/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.06
Quaxwell,Quaxwell,051/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.09
Rabsca,Rabsca,014/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Holofoil,0.11
Rabsca,Rabsca,014/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Rare,Reverse Holofoil,0.21
Registeel,Registeel,125/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Normal,0.05
Registeel,Registeel,125/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Uncommon,Reverse Holofoil,0.16
Rellor,Rellor,013/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.14
Rellor,Rellor,013/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.06
Rotom,Rotom,061/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.15
Rotom,Rotom,061/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.04
Rufflet,Rufflet,152/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.04
Rufflet,Rufflet,152/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.15
Sandygast,Sandygast,090/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.13
Sandygast,Sandygast,090/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.04
Scatterbug,Scatterbug,005/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Reverse Holofoil,0.13
Scatterbug,Scatterbug,005/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Basic,Common,Normal,0.08
Scovillain ex - 037/191,Scovillain,037/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Double Rare,Holofoil,0.56
Scovillain ex - 216/191,Scovillain,216/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Ultra Rare,Holofoil,1.13
Scramble Switch,,186/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,ACE SPEC Rare,Holofoil,0.37
Sealeo,Sealeo,044/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Normal,0.05
Sealeo,Sealeo,044/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 1,Common,Reverse Holofoil,0.14
Shellos,Shellos,046/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.14
Shellos,Shellos,046/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.1
Shiinotic - 009/191,Shiinotic,009/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,0.24
Shiinotic - 009/191,Shiinotic,009/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Uncommon,Normal,0.07
Shiinotic - 194/191,Shiinotic,194/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Illustration Rare,Holofoil,3.35
Shroodle,Shroodle,120/191,Surging Sparks,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Normal,0.04
Shroodle,Shroodle,120/191,Surging Sparks,Scarlet & Violet,Pokemon,Darkness,Basic,Common,Reverse Holofoil,0.12
Sigilyph,Sigilyph,081/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.08
Sigilyph,Sigilyph,081/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.16
Simisear,Simisear,023/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.06
Simisear,Simisear,023/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.15
Sizzlipede,Sizzlipede,027/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.04
Sizzlipede,Sizzlipede,027/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.14
Skarmory - 124/191,Skarmory,124/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Common,Reverse Holofoil,0.13
Skarmory - 124/191,Skarmory,124/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Common,Normal,0.07
Skarmory - 209/191,Skarmory,209/191,Surging Sparks,Scarlet & Violet,Pokemon,Metal,Basic,Illustration Rare,Holofoil,8.31
Skeledirge,Skeledirge,031/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Holofoil,0.18
Skeledirge,Skeledirge,031/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 2,Rare,Reverse Holofoil,0.21
Slaking ex - 147/191,Slaking,147/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 2,Double Rare,Holofoil,0.56
Slaking ex - 227/191,Slaking,227/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 2,Ultra Rare,Holofoil,1.1
Slakoth - 145/191,Slakoth,145/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Slakoth - 145/191,Slakoth,145/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Slakoth - 212/191,Slakoth,212/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Illustration Rare,Holofoil,10.36
Smoochum,Smoochum,075/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.23
Smoochum,Smoochum,075/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.35
Snorlax,Snorlax,144/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.25
Snorlax,Snorlax,144/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.46
Spewpa,Spewpa,006/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Reverse Holofoil,0.14
Spewpa,Spewpa,006/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 1,Common,Normal,0.13
Spheal - 043/191,Spheal,043/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Reverse Holofoil,0.16
Spheal - 043/191,Spheal,043/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Common,Normal,0.06
Spheal - 199/191,Spheal,199/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Basic,Illustration Rare,Holofoil,7.3
Stunfisk - 064/191,Stunfisk,064/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Normal,0.05
Stunfisk - 064/191,Stunfisk,064/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.1
Stunfisk - 202/191,Stunfisk,202/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,1.76
Surfer - 187/191,Surfer,187/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.1
Surfer - 187/191,Surfer,187/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.17
Surfer - 235/191,Surfer,235/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Ultra Rare,Holofoil,1.35
Swablu,Swablu,148/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.13
Swablu,Swablu,148/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.08
Sylveon ex,Sylveon,086/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Double Rare,Holofoil,1.99
Tandemaus,Tandemaus,157/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.23
Tandemaus,Tandemaus,157/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Common,Normal,0.17
Tapu Koko,Tapu Koko,065/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Holofoil,0.08
Tapu Koko,Tapu Koko,065/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Rare,Reverse Holofoil,0.27
Tapu Lele,Tapu Lele,092/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.13
Tapu Lele,Tapu Lele,092/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Rare,Holofoil,0.08
Tatsugiri ex - 142/191,Tatsugiri,142/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Double Rare,Holofoil,0.67
Tatsugiri ex - 226/191,Tatsugiri,226/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Ultra Rare,Holofoil,2.13
Technical Machine: Fluorite,,188/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Normal,0.07
Technical Machine: Fluorite,,188/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Pokemon Tool,,Uncommon,Reverse Holofoil,0.24
Tera Orb,,189/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.25
Tera Orb,,189/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Item,,Uncommon,Normal,0.19
Terapagos,Terapagos,161/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Reverse Holofoil,0.27
Terapagos,Terapagos,161/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Basic,Rare,Holofoil,0.2
Togekiss,Togekiss,072/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Holofoil,0.14
Togekiss,Togekiss,072/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 2,Rare,Reverse Holofoil,0.26
Togepi,Togepi,070/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.21
Togepi,Togepi,070/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.07
Togetic,Togetic,071/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Reverse Holofoil,0.17
Togetic,Togetic,071/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Stage 1,Common,Normal,0.07
Trapinch,Trapinch,104/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Normal,0.06
Trapinch,Trapinch,104/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.13
Turtonator,Turtonator,137/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Normal,0.03
Turtonator,Turtonator,137/191,Surging Sparks,Scarlet & Violet,Pokemon,Dragon,Basic,Uncommon,Reverse Holofoil,0.15
Tyme,Tyme,190/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Normal,0.04
Tyme,Tyme,190/191,Surging Sparks,Scarlet & Violet,Trainer,Trainer - Supporter,,Uncommon,Reverse Holofoil,0.11
Uxie,Uxie,078/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Normal,0.24
Uxie,Uxie,078/191,Surging Sparks,Scarlet & Violet,Pokemon,Psychic,Basic,Common,Reverse Holofoil,0.27
Vibrava - 105/191,Vibrava,105/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Normal,0.1
Vibrava - 105/191,Vibrava,105/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.18
Vibrava - 206/191,Vibrava,206/191,Surging Sparks,Scarlet & Violet,Pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,3.03
Victini,Victini,021/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Normal,0.14
Victini,Victini,021/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Uncommon,Reverse Holofoil,0.28
Vigoroth,Vigoroth,146/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Reverse Holofoil,0.2
Vigoroth,Vigoroth,146/191,Surging Sparks,Scarlet & Violet,Pokemon,Colorless,Stage 1,Common,Normal,0.09
Vivillon - 007/191,Vivillon,007/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,0.27
Vivillon - 007/191,Vivillon,007/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 2,Uncommon,Normal,0.1
Vivillon - 193/191,Vivillon,193/191,Surging Sparks,Scarlet & Violet,Pokemon,Grass,Stage 2,Illustration Rare,Holofoil,4.32
Volcarona,Volcarona,025/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Normal,0.1
Volcarona,Volcarona,025/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Stage 1,Common,Reverse Holofoil,0.16
Vulpix,Vulpix,016/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Reverse Holofoil,0.25
Vulpix,Vulpix,016/191,Surging Sparks,Scarlet & Violet,Pokemon,Fire,Basic,Common,Normal,0.13
Walrein,Walrein,045/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Normal,0.05
Walrein,Walrein,045/191,Surging Sparks,Scarlet & Violet,Pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,0.14
Wattrel,Wattrel,066/191,Surging Sparks,Scarlet & Violet,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.09
