cardName,cleanName,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,marketPrice
Togedemaru - 073/094,Togedemaru,073/094,Phantasmal Flames,Mega Evolution,Pokemon,Metal,Basic,Common,Normal,0.07
Togedemaru - 104/094,Togedemaru,104/094,Phantasmal Flames,Mega Evolution,Pokemon,Metal,Basic,Illustration Rare,Holofoil,1.95
Toxtricity - 103/094,Toxtricity,103/094,Phantasmal Flames,Mega Evolution,Pokemon,Darkness,Stage 1,Illustration Rare,Holofoil,1.83
Trapinch,Trapinch,051/094,Phantasmal Flames,Mega Evolution,Pokemon,Fighting,Basic,Common,Reverse Holofoil,0.22
Trapinch,Trapinch,051/094,Phantasmal Flames,Mega Evolution,Pokemon,Fighting,Basic,Common,Normal,0.14
Vibrava,Vibrava,052/094,Phantasmal Flames,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Normal,0.12
Vibrava,Vibrava,052/094,Phantasmal Flames,Mega Evolution,Pokemon,Fighting,Stage 1,Common,Reverse Holofoil,0.26
Vileplume,Vileplume,003/094,Phantasmal Flames,Mega Evolution,Pokemon,Grass,Stage 2,Rare,Reverse Holofoil,0.2
Vileplume,Vileplume,003/094,Phantasmal Flames,Mega Evolution,Pokemon,Grass,Stage 2,Rare,Holofoil,0.13
Wigglytuff - 077/094,Wigglytuff,077/094,Phantasmal Flames,Mega Evolution,Pokemon,Colorless,Stage 1,Uncommon,Normal,0.14
Wigglytuff - 077/094,Wigglytuff,077/094,Phantasmal Flames,Mega Evolution,Pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,0.15
Wigglytuff - 105/094,Wigglytuff,105/094,Phantasmal Flames,Mega Evolution,Pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,5.31
Wondrous Patch,,094/094,Phantasmal Flames,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Normal,0.1
Wondrous Patch,,094/094,Phantasmal Flames,Mega Evolution,Trainer,Trainer - Item,,Uncommon,Reverse Holofoil,0.19
Yamper - 030/094,Yamper,030/094,Phantasmal Flames,Mega Evolution,Pokemon,Lightning,Basic,Common,Normal,0.18
Yamper - 030/094,Yamper,030/094,Phantasmal Flames,Mega Evolution,Pokemon,Lightning,Basic,Common,Reverse Holofoil,0.18
Yamper - 099/094,Yamper,099/094,Phantasmal Flames,Mega Evolution,Pokemon,Lightning,Basic,Illustration Rare,Holofoil,2.41
Zacian - 045/094,Zacian,045/094,Phantasmal Flames,Mega Evolution,Pokemon,Psychic,Basic,Rare,Reverse Holofoil,0.22
Zacian - 045/094,Zacian,045/094,Phantasmal Flames,Mega Evolution,Pokemon,Psychic,Basic,Rare,Holofoil,0.13
Zacian - 100/094,Zacian,100/094,Phantasmal Flames,Mega Evolution,Pokemon,Psychic,Basic,Illustration Rare,Holofoil,3.16
Zigzagoon,Zigzagoon,081/094,Phantasmal Flames,Mega Evolution,Pokemon,Colorless,Basic,Common,Normal,0.08
Zigzagoon,Zigzagoon,081/094,Phantasmal Flames,Mega Evolution,Pokemon,Colorless,Basic,Common,Reverse Holofoil,0.22
Phantasmal Flames Build & Battle Box,,,Phantasmal Flames,Mega Evolution,unknown,,,,Normal,56.12
Phantasmal Flames Sleeved Booster Pack Art Bundle [Set of 4],,,Phantasmal Flames,Mega Evolution,unknown,,,,Normal,47.93
Phantasmal Flames Premium Checklane Blister [Arven's Greedent],,,Phantasmal Flames,Mega Evolution,unknown,,,,Normal,14.82
Phantasmal Flames Premium Checklane Blister [Ethan's Magcargo],,,Phantasmal Flames,Mega Evolution,unknown,,,,Normal,15.09
Phantasmal Flames 3-Pack Blister Case,,,Phantasmal Flames,Mega Evolution,unknown,,,,Normal,
Phantasmal Flames Sleeved Booster Case (48 ct),,,Phantasmal Flames,Mega Evolution,unknown,,,,,
