productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
642136,Basculin,Basculin,https://tcgplayer-cdn.tcgplayer.com/product/642136_200w.jpg,3,24326,https://cpt.tcgcsv.com/LS87,2026-02-09T14:18:38.837,1,,0.01,0.18,19.98,0.13,0.05,Reverse Holofoil,024/086,Common,Water,90,Basic,[1] Bite (10),Lx2,1,"[W] Bared Fangs (50)<br> If your opponent's Active Pokémon has no damage counters on it before this attack does damage, this attack does nothing.",
642137,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/642137_200w.jpg,3,24326,https://cpt.tcgcsv.com/MS87,2026-03-09T14:54:37.637,1,,0.01,0.17,19.98,0.13,0.05,Reverse Holofoil,025/086,Common,Water,70,Basic,[1] Firefighting<br> Discard a Fire Energy from your opponent's Active Pokémon.,Lx2,1,[2] Wing Attack (20),F-30
642137,Ducklett,Ducklett,https://tcgplayer-cdn.tcgplayer.com/product/642137_200w.jpg,3,24326,https://cpt.tcgcsv.com/MS87,2026-03-09T14:54:37.637,1,,0.01,0.1,19.98,0.05,0.01,Normal,025/086,Common,Water,70,Basic,[1] Firefighting<br> Discard a Fire Energy from your opponent's Active Pokémon.,Lx2,1,[2] Wing Attack (20),F-30
642138,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/642138_200w.jpg,3,24326,https://cpt.tcgcsv.com/NS87,2025-12-10T22:44:46.167,1,,0.01,0.12,19.98,0.07,0.01,Normal,026/086,Uncommon,Water,120,Stage 1,[1] Flap (30),Lx2,1,[3] Air Slash (120)<br> Discard an Energy from this Pokémon.,F-30
642138,Swanna,Swanna,https://tcgplayer-cdn.tcgplayer.com/product/642138_200w.jpg,3,24326,https://cpt.tcgcsv.com/NS87,2025-12-10T22:44:46.167,1,,0.07,0.24,19.98,0.23,,Reverse Holofoil,026/086,Uncommon,Water,120,Stage 1,[1] Flap (30),Lx2,1,[3] Air Slash (120)<br> Discard an Energy from this Pokémon.,F-30
642139,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/642139_200w.jpg,3,24326,https://cpt.tcgcsv.com/PS87,2026-02-10T13:44:00.717,1,,0.01,0.1,19.98,0.07,0.01,Normal,027/086,Common,Water,60,Basic,[1] Beat (10),Mx2,1,"[1W] Ice Edge (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",
642139,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/642139_200w.jpg,3,24326,https://cpt.tcgcsv.com/PS87,2026-02-10T13:44:00.717,1,,0.01,0.19,19.98,0.13,0.05,Reverse Holofoil,027/086,Common,Water,60,Basic,[1] Beat (10),Mx2,1,"[1W] Ice Edge (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",
642140,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/642140_200w.jpg,3,24326,https://cpt.tcgcsv.com/QS87,2026-01-07T19:37:50.027,1,,0.01,0.11,19.98,0.08,0.01,Normal,028/086,Common,Water,90,Stage 1,[2] Ram (30),Mx2,2,"[2W] Ice Beam (50)<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",
642140,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/642140_200w.jpg,3,24326,https://cpt.tcgcsv.com/QS87,2026-01-07T19:37:50.027,1,,0.03,0.19,19.98,0.13,0.04,Reverse Holofoil,028/086,Common,Water,90,Stage 1,[2] Ram (30),Mx2,2,"[2W] Ice Beam (50)<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",
642141,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/642141_200w.jpg,3,24326,https://cpt.tcgcsv.com/RS87,2025-12-10T22:49:52.103,1,,0.01,0.12,19.98,0.07,0.01,Normal,029/086,Uncommon,Water,150,Stage 2,[2] Ram (60),Mx2,2,"[2W] Double Freeze (90x)<br> Flip 2 coins. This attack does 90 damage for each heads. If at least 1 of them is heads, your opponent's Active Pokémon is now Paralyzed.",
642141,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/642141_200w.jpg,3,24326,https://cpt.tcgcsv.com/RS87,2025-12-10T22:49:52.103,1,,0.05,0.22,19.98,0.2,0.05,Reverse Holofoil,029/086,Uncommon,Water,150,Stage 2,[2] Ram (60),Mx2,2,"[2W] Double Freeze (90x)<br> Flip 2 coins. This attack does 90 damage for each heads. If at least 1 of them is heads, your opponent's Active Pokémon is now Paralyzed.",
642142,Keldeo ex,Keldeo,https://tcgplayer-cdn.tcgplayer.com/product/642142_200w.jpg,3,24326,https://cpt.tcgcsv.com/SS87,2026-03-09T14:57:10.743,1,,0.05,0.8,4321.0,0.51,,Holofoil,030/086,Double Rare,Water,210,Basic,"[1W] Gale Thrust (30+)<br> If this Pokémon moved from your Bench to the Active Spot this turn, this attack does 90 more damage.",Lx2,2,[2W] Sonic Edge (120)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokémon.,
642143,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/642143_200w.jpg,3,24326,https://cpt.tcgcsv.com/TS87,2026-01-07T18:11:04.403,1,,0.01,0.18,19.98,0.14,0.01,Reverse Holofoil,031/086,Common,Lightning,60,Basic,[1] Smash Kick (10),Fx2,1,[1L] Zap Kick (30),
642143,Blitzle,Blitzle,https://tcgplayer-cdn.tcgplayer.com/product/642143_200w.jpg,3,24326,https://cpt.tcgcsv.com/TS87,2026-01-07T18:11:04.403,1,,0.01,0.1,19.98,0.05,0.01,Normal,031/086,Common,Lightning,60,Basic,[1] Smash Kick (10),Fx2,1,[1L] Zap Kick (30),
642144,Zebstrika,Zebstrika,https://tcgplayer-cdn.tcgplayer.com/product/642144_200w.jpg,3,24326,https://cpt.tcgcsv.com/VS87,2026-03-09T15:03:44.073,1,,0.01,0.12,19.98,0.03,0.01,Normal,032/086,Uncommon,Lightning,120,Stage 1,[1] Smash Kick (30),Fx2,1,[1LL] Electrobullet (100)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
642144,Zebstrika,Zebstrika,https://tcgplayer-cdn.tcgplayer.com/product/642144_200w.jpg,3,24326,https://cpt.tcgcsv.com/VS87,2026-03-09T15:03:44.073,1,,0.05,0.21,19.98,0.18,0.08,Reverse Holofoil,032/086,Uncommon,Lightning,120,Stage 1,[1] Smash Kick (30),Fx2,1,[1LL] Electrobullet (100)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
642145,Joltik,Joltik,https://tcgplayer-cdn.tcgplayer.com/product/642145_200w.jpg,3,24326,https://cpt.tcgcsv.com/WS87,2026-03-09T14:56:54.573,1,,0.03,0.2,19.98,0.15,0.05,Reverse Holofoil,033/086,Common,Lightning,40,Basic,"[L] Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Fx2,1,,
642145,Joltik,Joltik,https://tcgplayer-cdn.tcgplayer.com/product/642145_200w.jpg,3,24326,https://cpt.tcgcsv.com/WS87,2026-03-09T14:56:54.573,1,,0.01,0.14,19.98,0.09,0.01,Normal,033/086,Common,Lightning,40,Basic,"[L] Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",Fx2,1,,
642146,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/642146_200w.jpg,3,24326,https://cpt.tcgcsv.com/XS87,2026-01-07T18:34:25.573,1,,0.01,0.12,19.98,0.07,0.01,Normal,034/086,Uncommon,Lightning,90,Stage 1,[L] Discharge (50x)<br> Discard all Lightning Energy from this Pokémon. This attack does 50 damage for each card you discarded in this way.,Fx2,1,,
642146,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/642146_200w.jpg,3,24326,https://cpt.tcgcsv.com/XS87,2026-01-07T18:34:25.573,1,,0.06,0.2,19.98,0.17,0.06,Reverse Holofoil,034/086,Uncommon,Lightning,90,Stage 1,[L] Discharge (50x)<br> Discard all Lightning Energy from this Pokémon. This attack does 50 damage for each card you discarded in this way.,Fx2,1,,
642147,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/642147_200w.jpg,3,24326,https://cpt.tcgcsv.com/ZS87,2025-12-10T22:43:25.627,1,,0.06,0.2,19.98,0.15,0.07,Reverse Holofoil,035/086,Uncommon,Lightning,110,Basic,"[1] Mud Bolt (20+)<br> If this Pokémon has any Fighting Energy attached, this attack does 20 more damage.",Fx2,2,[1L] Flop (50),
642147,Stunfisk,Stunfisk,https://tcgplayer-cdn.tcgplayer.com/product/642147_200w.jpg,3,24326,https://cpt.tcgcsv.com/ZS87,2025-12-10T22:43:25.627,1,,0.01,0.1,19.98,0.05,0.01,Normal,035/086,Uncommon,Lightning,110,Basic,"[1] Mud Bolt (20+)<br> If this Pokémon has any Fighting Energy attached, this attack does 20 more damage.",Fx2,2,[1L] Flop (50),
642148,Woobat,Woobat,https://tcgplayer-cdn.tcgplayer.com/product/642148_200w.jpg,3,24326,https://cpt.tcgcsv.com/-S87,2025-12-10T22:51:55.283,1,,0.02,0.17,19.98,0.12,0.05,Reverse Holofoil,036/086,Common,Psychic,60,Basic,[1] Heart Stamp (10),Lx2,1,,F-30
642148,Woobat,Woobat,https://tcgplayer-cdn.tcgplayer.com/product/642148_200w.jpg,3,24326,https://cpt.tcgcsv.com/-S87,2025-12-10T22:51:55.283,1,,0.01,0.1,19.98,0.05,0.01,Normal,036/086,Common,Psychic,60,Basic,[1] Heart Stamp (10),Lx2,1,,F-30
642149,Swoobat,Swoobat,https://tcgplayer-cdn.tcgplayer.com/product/642149_200w.jpg,3,24326,https://cpt.tcgcsv.com/_S87,2025-12-10T22:45:17.823,1,,0.01,0.12,19.98,0.07,0.01,Normal,037/086,Uncommon,Psychic,90,Stage 1,[1] Happy Return<br> Put 1 of your Benched Pokémon and all attached cards into your hand.,Lx2,1,[2] Gust (50),F-30
642149,Swoobat,Swoobat,https://tcgplayer-cdn.tcgplayer.com/product/642149_200w.jpg,3,24326,https://cpt.tcgcsv.com/_S87,2025-12-10T22:45:17.823,1,,0.05,0.2,19.98,0.2,0.05,Reverse Holofoil,037/086,Uncommon,Psychic,90,Stage 1,[1] Happy Return<br> Put 1 of your Benched Pokémon and all attached cards into your hand.,Lx2,1,[2] Gust (50),F-30
642150,Sigilyph,Sigilyph,https://tcgplayer-cdn.tcgplayer.com/product/642150_200w.jpg,3,24326,https://cpt.tcgcsv.com/0T87,2025-12-10T22:42:10.867,1,,0.09,0.24,19.98,0.22,0.1,Reverse Holofoil,038/086,Uncommon,Psychic,120,Basic,"[1] Reflect<br> During your opponent's next turn, this Pokémon takes 40 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,1,[2P] Telekinesis<br> This attack does 70 damage to 1 of your opponent's Pokémon. This attack's damage isn't affected by Weakness or Resistance.,F-30
642150,Sigilyph,Sigilyph,https://tcgplayer-cdn.tcgplayer.com/product/642150_200w.jpg,3,24326,https://cpt.tcgcsv.com/0T87,2025-12-10T22:42:10.867,1,,0.01,0.1,19.98,0.03,0.01,Normal,038/086,Uncommon,Psychic,120,Basic,"[1] Reflect<br> During your opponent's next turn, this Pokémon takes 40 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,1,[2P] Telekinesis<br> This attack does 70 damage to 1 of your opponent's Pokémon. This attack's damage isn't affected by Weakness or Resistance.,F-30
642151,Yamask,Yamask,https://tcgplayer-cdn.tcgplayer.com/product/642151_200w.jpg,3,24326,https://cpt.tcgcsv.com/2T87,2025-12-10T22:52:29.153,1,,0.02,0.2,19.98,0.14,0.05,Reverse Holofoil,039/086,Common,Psychic,70,Basic,"[1P] Focused Wish (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",Dx2,2,,F-30
642151,Yamask,Yamask,https://tcgplayer-cdn.tcgplayer.com/product/642151_200w.jpg,3,24326,https://cpt.tcgcsv.com/2T87,2025-12-10T22:52:29.153,1,,0.01,0.1,19.98,0.03,0.01,Normal,039/086,Common,Psychic,70,Basic,"[1P] Focused Wish (20+)<br> Flip a coin. If heads, this attack does 20 more damage.",Dx2,2,,F-30
642152,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/642152_200w.jpg,3,24326,https://cpt.tcgcsv.com/3T87,2026-02-09T14:09:09.873,1,,0.05,0.2,19.98,0.18,0.07,Reverse Holofoil,040/086,Rare,Psychic,120,Stage 1,[1P] Extended Damagriiigus<br> Move all damage counters from 1 of your Benched Pokémon to 1 of your opponent's Pokémon.,Dx2,2,[2P] Perplex (60)<br> Your opponent's Active Pokémon is now Confused.,F-30
642152,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/642152_200w.jpg,3,24326,https://cpt.tcgcsv.com/3T87,2026-02-09T14:09:09.873,1,,0.01,0.17,19.98,0.15,0.05,Holofoil,040/086,Rare,Psychic,120,Stage 1,[1P] Extended Damagriiigus<br> Move all damage counters from 1 of your Benched Pokémon to 1 of your opponent's Pokémon.,Dx2,2,[2P] Perplex (60)<br> Your opponent's Active Pokémon is now Confused.,F-30
642153,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/642153_200w.jpg,3,24326,https://cpt.tcgcsv.com/5T87,2026-02-16T11:59:15.573,1,,0.01,0.2,19.98,0.18,0.05,Reverse Holofoil,041/086,Common,Psychic,70,Basic,[P] Super Psy Bolt (20),Dx2,1,,F-30
642153,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/642153_200w.jpg,3,24326,https://cpt.tcgcsv.com/5T87,2026-02-16T11:59:15.573,1,,0.01,0.11,19.98,0.06,0.01,Normal,041/086,Common,Psychic,70,Basic,[P] Super Psy Bolt (20),Dx2,1,,F-30
642154,Gothorita,Gothorita,https://tcgplayer-cdn.tcgplayer.com/product/642154_200w.jpg,3,24326,https://cpt.tcgcsv.com/6T87,2026-02-17T15:21:26.477,1,,0.01,0.11,19.98,0.07,0.01,Normal,042/086,Common,Psychic,90,Stage 1,[P] Fortunate Eye<br> Look at the top 5 cards of your opponent's deck and put them back in any order.,Dx2,1,[1P] Psyshot (40),F-30
642154,Gothorita,Gothorita,https://tcgplayer-cdn.tcgplayer.com/product/642154_200w.jpg,3,24326,https://cpt.tcgcsv.com/6T87,2026-02-17T15:21:26.477,1,,0.01,0.2,19.98,0.16,0.01,Reverse Holofoil,042/086,Common,Psychic,90,Stage 1,[P] Fortunate Eye<br> Look at the top 5 cards of your opponent's deck and put them back in any order.,Dx2,1,[1P] Psyshot (40),F-30
642155,Gothitelle,Gothitelle,https://tcgplayer-cdn.tcgplayer.com/product/642155_200w.jpg,3,24326,https://cpt.tcgcsv.com/7T87,2026-01-07T18:41:33.207,1,"<strong>Ability: Distorted Future</strong> Once during your turn, if this Pokémon is in the Active Spot, you may have your opponent shuffle their hand into their deck and draw 3 cards.",0.08,0.23,19.98,0.17,0.08,Reverse Holofoil,043/086,Rare,Psychic,150,Stage 2,"[1P] Synchro shot (90+)<br> If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.",Dx2,2,,F-30
642155,Gothitelle,Gothitelle,https://tcgplayer-cdn.tcgplayer.com/product/642155_200w.jpg,3,24326,https://cpt.tcgcsv.com/7T87,2026-01-07T18:41:33.207,1,"<strong>Ability: Distorted Future</strong> Once during your turn, if this Pokémon is in the Active Spot, you may have your opponent shuffle their hand into their deck and draw 3 cards.",0.01,0.16,19.98,0.12,0.05,Holofoil,043/086,Rare,Psychic,150,Stage 2,"[1P] Synchro shot (90+)<br> If you have the same number of cards in your hand as your opponent, this attack does 90 more damage.",Dx2,2,,F-30
642156,Frillish,Frillish,https://tcgplayer-cdn.tcgplayer.com/product/642156_200w.jpg,3,24326,https://cpt.tcgcsv.com/8T87,2026-04-24T22:06:38.633,1,,0.1,0.28,19.98,0.24,,Reverse Holofoil,044/086,Common,Psychic,80,Basic,"[P] Oceanic Shadow (20)<br> During your opponent's next turn, they can't play any Item cards from their hand.",Dx2,3,,F-30
642156,Frillish,Frillish,https://tcgplayer-cdn.tcgplayer.com/product/642156_200w.jpg,3,24326,https://cpt.tcgcsv.com/8T87,2026-04-24T22:06:38.633,1,,0.02,0.24,19.98,0.23,,Normal,044/086,Common,Psychic,80,Basic,"[P] Oceanic Shadow (20)<br> During your opponent's next turn, they can't play any Item cards from their hand.",Dx2,3,,F-30
642157,Jellicent ex,Jellicent,https://tcgplayer-cdn.tcgplayer.com/product/642157_200w.jpg,3,24326,https://cpt.tcgcsv.com/9T87,2026-03-09T14:56:23.997,1,"<strong>Ability: Oceanic Curse</strong> As long as this Pokémon is in the Active Spot, your opponent can't play any Item cards or Pokémon Tool cards from their hand.",0.2,0.8,19.98,0.62,,Holofoil,045/086,Double Rare,Psychic,270,Stage 1,"[1P] Power Press (80+)<br> If this Pokémon has at least 2 extra Energy attached <em>(in addition to this attack's cost)</em>, this attack does 80 more damage.",Dx2,3,,F-30
642158,Roggenrola,Roggenrola,https://tcgplayer-cdn.tcgplayer.com/product/642158_200w.jpg,3,24326,https://cpt.tcgcsv.com/bT87,2025-12-10T22:37:35.733,1,,0.01,0.13,19.98,0.11,0.01,Normal,046/086,Common,Fighting,80,Basic,"[F] Harden<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks if that damage is 40 or less.",Gx2,2,[FF] Rolling Rocks (30),
642158,Roggenrola,Roggenrola,https://tcgplayer-cdn.tcgplayer.com/product/642158_200w.jpg,3,24326,https://cpt.tcgcsv.com/bT87,2025-12-10T22:37:35.733,1,,0.02,0.18,19.98,0.14,0.05,Reverse Holofoil,046/086,Common,Fighting,80,Basic,"[F] Harden<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks if that damage is 40 or less.",Gx2,2,[FF] Rolling Rocks (30),
642159,Boldore,Boldore,https://tcgplayer-cdn.tcgplayer.com/product/642159_200w.jpg,3,24326,https://cpt.tcgcsv.com/cT87,2025-12-10T04:01:42.113,1,,0.01,0.11,19.98,0.05,0.01,Normal,047/086,Common,Fighting,110,Stage 1,"[F] Smack Down (30+)<br> If your opponent's Active Pokémon has Fighting Resistance, this attack does 50 more damage.",Gx2,3,[FFF] Power Gem (90),
642159,Boldore,Boldore,https://tcgplayer-cdn.tcgplayer.com/product/642159_200w.jpg,3,24326,https://cpt.tcgcsv.com/cT87,2025-12-10T04:01:42.113,1,,0.03,0.19,19.98,0.14,0.04,Reverse Holofoil,047/086,Common,Fighting,110,Stage 1,"[F] Smack Down (30+)<br> If your opponent's Active Pokémon has Fighting Resistance, this attack does 50 more damage.",Gx2,3,[FFF] Power Gem (90),
642160,Gigalith,Gigalith,https://tcgplayer-cdn.tcgplayer.com/product/642160_200w.jpg,3,24326,https://cpt.tcgcsv.com/dT87,2026-03-09T14:55:49.73,1,,0.05,0.21,19.98,0.18,0.09,Reverse Holofoil,048/086,Uncommon,Fighting,170,Stage 2,[F] Revenge Cannon (20x)<br> This attack does 20 damage for each damage counter on all of your Benched Fighting Pokémon.,Gx2,3,[FFF] Heavy Impact (160),
642160,Gigalith,Gigalith,https://tcgplayer-cdn.tcgplayer.com/product/642160_200w.jpg,3,24326,https://cpt.tcgcsv.com/dT87,2026-03-09T14:55:49.73,1,,0.01,0.15,19.98,0.04,0.01,Normal,048/086,Uncommon,Fighting,170,Stage 2,[F] Revenge Cannon (20x)<br> This attack does 20 damage for each damage counter on all of your Benched Fighting Pokémon.,Gx2,3,[FFF] Heavy Impact (160),
642161,Sawk,Sawk,https://tcgplayer-cdn.tcgplayer.com/product/642161_200w.jpg,3,24326,https://cpt.tcgcsv.com/fT87,2025-12-10T22:38:15.897,1,,0.01,0.15,19.98,0.06,0.01,Normal,049/086,Uncommon,Fighting,110,Basic,[F] Elbow Strike (30),Px2,1,"[F] Rising Chop (90)<br> If your opponent's Active Pokémon isn't a Pokémon ex, this attack does nothing. This attack's damage isn't affected by Weakness or Resistance.",
642161,Sawk,Sawk,https://tcgplayer-cdn.tcgplayer.com/product/642161_200w.jpg,3,24326,https://cpt.tcgcsv.com/fT87,2025-12-10T22:38:15.897,1,,0.01,0.16,19.98,0.11,0.04,Reverse Holofoil,049/086,Uncommon,Fighting,110,Basic,[F] Elbow Strike (30),Px2,1,"[F] Rising Chop (90)<br> If your opponent's Active Pokémon isn't a Pokémon ex, this attack does nothing. This attack's damage isn't affected by Weakness or Resistance.",
642162,Archen,Archen,https://tcgplayer-cdn.tcgplayer.com/product/642162_200w.jpg,3,24326,https://cpt.tcgcsv.com/gT87,2025-07-18T17:54:06.517,1,,0.01,0.25,19.98,0.23,0.01,Reverse Holofoil,050/086,Uncommon,Fighting,80,Stage 1,[1F] Acrobatics (30+)<br> Flip 2 coins. This attack does 30 more damage for each heads.,Gx2,1,,
642162,Archen,Archen,https://tcgplayer-cdn.tcgplayer.com/product/642162_200w.jpg,3,24326,https://cpt.tcgcsv.com/gT87,2025-07-18T17:54:06.517,1,,0.01,0.15,19.98,0.11,0.01,Normal,050/086,Uncommon,Fighting,80,Stage 1,[1F] Acrobatics (30+)<br> Flip 2 coins. This attack does 30 more damage for each heads.,Gx2,1,,
642163,Archeops,Archeops,https://tcgplayer-cdn.tcgplayer.com/product/642163_200w.jpg,3,24326,https://cpt.tcgcsv.com/hT87,2026-02-09T14:08:40.93,1,"<strong>Ability: Ancient Wing</strong> Once during your turn, if this Pokémon is in the Active Spot, you may devolve 1 of your opponent's evolved Pokémon by putting the highest Stage Evolution card on it into your opponent's hand.",0.01,0.18,19.98,0.17,0.03,Holofoil,051/086,Rare,Fighting,140,Stage 2,[1F] Rock Throw (100),Gx2,1,,
642163,Archeops,Archeops,https://tcgplayer-cdn.tcgplayer.com/product/642163_200w.jpg,3,24326,https://cpt.tcgcsv.com/hT87,2026-02-09T14:08:40.93,1,"<strong>Ability: Ancient Wing</strong> Once during your turn, if this Pokémon is in the Active Spot, you may devolve 1 of your opponent's evolved Pokémon by putting the highest Stage Evolution card on it into your opponent's hand.",0.09,0.25,19.98,0.23,0.1,Reverse Holofoil,051/086,Rare,Fighting,140,Stage 2,[1F] Rock Throw (100),Gx2,1,,
642164,Mienfoo,Mienfoo,https://tcgplayer-cdn.tcgplayer.com/product/642164_200w.jpg,3,24326,https://cpt.tcgcsv.com/jT87,2026-03-27T19:41:54.157,1,,0.01,0.1,19.98,0.03,0.01,Normal,052/086,Common,Fighting,60,Basic,[F] Kick (20),Px2,1,,
642164,Mienfoo,Mienfoo,https://tcgplayer-cdn.tcgplayer.com/product/642164_200w.jpg,3,24326,https://cpt.tcgcsv.com/jT87,2026-03-27T19:41:54.157,1,,0.03,0.16,19.98,0.13,0.03,Reverse Holofoil,052/086,Common,Fighting,60,Basic,[F] Kick (20),Px2,1,,
642165,Mienshao,Mienshao,https://tcgplayer-cdn.tcgplayer.com/product/642165_200w.jpg,3,24326,https://cpt.tcgcsv.com/kT87,2025-12-10T22:30:07.717,1,,0.09,0.22,19.98,0.22,0.1,Reverse Holofoil,053/086,Uncommon,Fighting,100,Stage 1,[F] Low Sweep (40),Px2,1,[FF] Smash Uppercut (80)<br> This attack's damage isn't affected by Resistance.,
642165,Mienshao,Mienshao,https://tcgplayer-cdn.tcgplayer.com/product/642165_200w.jpg,3,24326,https://cpt.tcgcsv.com/kT87,2025-12-10T22:30:07.717,1,,0.01,0.12,19.98,0.07,0.01,Normal,053/086,Uncommon,Fighting,100,Stage 1,[F] Low Sweep (40),Px2,1,[FF] Smash Uppercut (80)<br> This attack's damage isn't affected by Resistance.,
642166,Terrakion,Terrakion,https://tcgplayer-cdn.tcgplayer.com/product/642166_200w.jpg,3,24326,https://cpt.tcgcsv.com/lT87,2026-02-09T14:12:51.07,1,,0.01,0.15,19.98,0.11,0.05,Holofoil,054/086,Rare,Fighting,140,Basic,"[1F] Retaliate (50+)<br> If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 80 more damage.",Gx2,3,[1FF] Land Crush (100),
642166,Terrakion,Terrakion,https://tcgplayer-cdn.tcgplayer.com/product/642166_200w.jpg,3,24326,https://cpt.tcgcsv.com/lT87,2026-02-09T14:12:51.07,1,,0.05,0.2,19.98,0.18,0.07,Reverse Holofoil,054/086,Rare,Fighting,140,Basic,"[1F] Retaliate (50+)<br> If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 80 more damage.",Gx2,3,[1FF] Land Crush (100),
642167,Purrloin,Purrloin,https://tcgplayer-cdn.tcgplayer.com/product/642167_200w.jpg,3,24326,https://cpt.tcgcsv.com/mT87,2026-01-07T19:26:07.527,1,,0.02,0.2,19.98,0.18,0.05,Reverse Holofoil,055/086,Common,Darkness,60,Basic,"[D] Invite Evil<br> Search your deck for up to 3 Darkness Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Gx2,1,,
642167,Purrloin,Purrloin,https://tcgplayer-cdn.tcgplayer.com/product/642167_200w.jpg,3,24326,https://cpt.tcgcsv.com/mT87,2026-01-07T19:26:07.527,1,,0.01,0.15,19.98,0.11,0.01,Normal,055/086,Common,Darkness,60,Basic,"[D] Invite Evil<br> Search your deck for up to 3 Darkness Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Gx2,1,,
642168,Liepard,Liepard,https://tcgplayer-cdn.tcgplayer.com/product/642168_200w.jpg,3,24326,https://cpt.tcgcsv.com/nT87,2025-12-10T22:25:06.597,1,,0.05,0.2,19.98,0.15,0.05,Reverse Holofoil,056/086,Uncommon,Darkness,110,Stage 1,[D] Knock Off (50)<br> Discard a random card from your opponent's hand.,Gx2,1,,
642168,Liepard,Liepard,https://tcgplayer-cdn.tcgplayer.com/product/642168_200w.jpg,3,24326,https://cpt.tcgcsv.com/nT87,2025-12-10T22:25:06.597,1,,0.01,0.12,19.98,0.06,0.01,Normal,056/086,Uncommon,Darkness,110,Stage 1,[D] Knock Off (50)<br> Discard a random card from your opponent's hand.,Gx2,1,,
642169,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/642169_200w.jpg,3,24326,https://cpt.tcgcsv.com/pT87,2026-02-16T11:59:29.727,1,,0.01,0.15,19.98,0.08,0.01,Normal,057/086,Common,Darkness,70,Basic,[D] Headbutt (10),Gx2,1,[DD] Invade (30),
642169,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/642169_200w.jpg,3,24326,https://cpt.tcgcsv.com/pT87,2026-02-16T11:59:29.727,1,,0.01,0.18,19.98,0.12,0.05,Reverse Holofoil,057/086,Common,Darkness,70,Basic,[D] Headbutt (10),Gx2,1,[DD] Invade (30),
642170,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/642170_200w.jpg,3,24326,https://cpt.tcgcsv.com/qT87,2026-03-09T14:59:11.35,1,,0.01,0.15,19.98,0.12,0.01,Normal,058/086,Uncommon,Darkness,120,Stage 1,[DD] Ruffian Attack (60x)<br> Flip a coin for each of your Darkness Pokémon in play. This attack does 60 damage for each heads.,Gx2,2,,
642170,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/642170_200w.jpg,3,24326,https://cpt.tcgcsv.com/qT87,2026-03-09T14:59:11.35,1,,0.05,0.25,19.98,0.23,0.12,Reverse Holofoil,058/086,Uncommon,Darkness,120,Stage 1,[DD] Ruffian Attack (60x)<br> Flip a coin for each of your Darkness Pokémon in play. This attack does 60 damage for each heads.,Gx2,2,,
