productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
542819,Cutiefly - 075/162,Cutiefly,https://tcgplayer-cdn.tcgplayer.com/product/542819_200w.jpg,3,23381,https://cpt.tcgcsv.com/p8m6,2026-03-09T17:12:07.313,1,,0.01,0.12,1000.09,0.09,0.04,Normal,,075/162,Common,Psychic,30,Basic,"[C] Mini Drain (10) 
Heal 10 damage from this Pokémon.",,Mx2,None,1
542820,Ribombee,Ribombee,https://tcgplayer-cdn.tcgplayer.com/product/542820_200w.jpg,3,23381,https://cpt.tcgcsv.com/q8m6,2026-02-25T14:25:45.433,1,,0.01,0.15,1000.15,0.15,0.07,Normal,,076/162,Uncommon,Psychic,70,Stage 1,"[C] Plentiful Pollen (30) 
If the Defending Pokémon is Knocked Out during your next turn, take 2 more Prize cards.",,Mx2,None,0
542820,Ribombee,Ribombee,https://tcgplayer-cdn.tcgplayer.com/product/542820_200w.jpg,3,23381,https://cpt.tcgcsv.com/q8m6,2026-02-25T14:25:45.433,1,,0.02,0.2,40.0,0.17,0.14,Reverse Holofoil,,076/162,Uncommon,Psychic,70,Stage 1,"[C] Plentiful Pollen (30) 
If the Defending Pokémon is Knocked Out during your next turn, take 2 more Prize cards.",,Mx2,None,0
542821,Scream Tail,Scream Tail,https://tcgplayer-cdn.tcgplayer.com/product/542821_200w.jpg,3,23381,https://cpt.tcgcsv.com/r8m6,2025-11-29T06:37:19.213,1,,0.01,0.15,1000.11,0.12,0.03,Normal,,077/162,Uncommon,Psychic,90,Basic,"[C] Supportive Singing
Heal 100 damage from 1 of your Benched Ancient Pokémon.",[C][C] Hyper Voice (40),Dx2,F-30,1
542821,Scream Tail,Scream Tail,https://tcgplayer-cdn.tcgplayer.com/product/542821_200w.jpg,3,23381,https://cpt.tcgcsv.com/r8m6,2025-11-29T06:37:19.213,1,,0.03,0.2,1000.2,0.2,0.13,Reverse Holofoil,,077/162,Uncommon,Psychic,90,Basic,"[C] Supportive Singing
Heal 100 damage from 1 of your Benched Ancient Pokémon.",[C][C] Hyper Voice (40),Dx2,F-30,1
542822,Flutter Mane,Flutter Mane,https://tcgplayer-cdn.tcgplayer.com/product/542822_200w.jpg,3,23381,https://cpt.tcgcsv.com/s8m6,2026-03-12T11:27:16.24,1,"<strong>Ability—Midnight Fluttering</strong><br>
As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon has no Abilities, except for Midnight Fluttering.",0.01,0.2,1000.12,0.11,0.05,Holofoil,,078/162,Rare,Psychic,90,Basic,"[C][C][C] Hex Hurl (90) 
Put 2 damage counters on your opponent's Benched Pokémon in any way you like.",,Mx2,None,1
542822,Flutter Mane,Flutter Mane,https://tcgplayer-cdn.tcgplayer.com/product/542822_200w.jpg,3,23381,https://cpt.tcgcsv.com/s8m6,2026-03-12T11:27:16.24,1,"<strong>Ability—Midnight Fluttering</strong><br>
As long as this Pokémon is in the Active Spot, your opponent's Active Pokémon has no Abilities, except for Midnight Fluttering.",0.09,0.25,69.5,0.2,0.13,Reverse Holofoil,,078/162,Rare,Psychic,90,Basic,"[C][C][C] Hex Hurl (90) 
Put 2 damage counters on your opponent's Benched Pokémon in any way you like.",,Mx2,None,1
542823,Iron Valiant - 079/162,Iron Valiant,https://tcgplayer-cdn.tcgplayer.com/product/542823_200w.jpg,3,23381,https://cpt.tcgcsv.com/t8m6,2025-10-31T18:10:45.127,1,,0.01,0.14,1000.09,0.1,0.01,Normal,,079/162,Uncommon,Psychic,130,Basic,"[C] Gemini Laser (20) 
This attack also does 20 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.","[P][P][C] Zen Blade (120) 
During your next turn, this Pokémon can’t use Zen Blade.",Mx2,None,2
542823,Iron Valiant - 079/162,Iron Valiant,https://tcgplayer-cdn.tcgplayer.com/product/542823_200w.jpg,3,23381,https://cpt.tcgcsv.com/t8m6,2025-10-31T18:10:45.127,1,,0.03,0.2,1000.15,0.15,0.11,Reverse Holofoil,,079/162,Uncommon,Psychic,130,Basic,"[C] Gemini Laser (20) 
This attack also does 20 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.","[P][P][C] Zen Blade (120) 
During your next turn, this Pokémon can’t use Zen Blade.",Mx2,None,2
542824,Iron Valiant - 080/162,Iron Valiant,https://tcgplayer-cdn.tcgplayer.com/product/542824_200w.jpg,3,23381,https://cpt.tcgcsv.com/v8m6,2026-03-09T17:15:55.8,1,,0.01,0.18,1000.12,0.12,0.05,Holofoil,,080/162,Rare,Psychic,130,Basic,"[P] Calculate
Look at the top 4 cards of your deck and put them back in any order.","[P][P][C] Majestic Sword (100+) 
If you played a Future Supporter card from your hand during this turn, this attack does 100 more.",Mx2,None,2
542824,Iron Valiant - 080/162,Iron Valiant,https://tcgplayer-cdn.tcgplayer.com/product/542824_200w.jpg,3,23381,https://cpt.tcgcsv.com/v8m6,2026-03-09T17:15:55.8,1,,0.05,0.25,1.99,0.19,0.16,Reverse Holofoil,,080/162,Rare,Psychic,130,Basic,"[P] Calculate
Look at the top 4 cards of your deck and put them back in any order.","[P][P][C] Majestic Sword (100+) 
If you played a Future Supporter card from your hand during this turn, this attack does 100 more.",Mx2,None,2
542825,Iron Crown ex - 081/162,Iron Crown,https://tcgplayer-cdn.tcgplayer.com/product/542825_200w.jpg,3,23381,https://cpt.tcgcsv.com/w8m6,2025-11-29T06:28:23.527,1,"<strong>Ability—Cobalt Command</strong><br>
Your Future Pokémon’s attacks, except any Iron Crown ex, do 20 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",0.25,0.95,4321.0,0.6,0.54,Holofoil,,081/162,Double Rare,Psychic,220,Basic,"[P][C][C] Twin Shotels
This attack does 50 damage to 2 of your opponent's Pokémon. This attack's damage isn't affected by Weakness or Resistance, or by any effects on those Pokémon.",,Dx2,F-30,2
542826,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/542826_200w.jpg,3,23381,https://cpt.tcgcsv.com/x8m6,2025-11-29T06:29:19.76,1,,0.01,0.17,19.98,0.12,0.1,Reverse Holofoil,,082/162,Common,Fighting,70,Basic,[F] Slap (10),[C][C] Kick (30),Px2,None,1
542826,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/542826_200w.jpg,3,23381,https://cpt.tcgcsv.com/x8m6,2025-11-29T06:29:19.76,1,,0.01,0.11,1000.05,0.05,0.02,Normal,,082/162,Common,Fighting,70,Basic,[F] Slap (10),[C][C] Kick (30),Px2,None,1
542827,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/542827_200w.jpg,3,23381,https://cpt.tcgcsv.com/z8m6,2024-03-22T15:53:30.373,1,,0.01,0.15,1000.12,0.12,0.06,Normal,,083/162,Common,Fighting,120,Stage 1,[F] Low Sweep (40),[C][C][C] High Jump Kick (110),Px2,None,1
542827,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/542827_200w.jpg,3,23381,https://cpt.tcgcsv.com/z8m6,2024-03-22T15:53:30.373,1,,0.01,0.18,1000.12,0.13,0.1,Reverse Holofoil,,083/162,Common,Fighting,120,Stage 1,[F] Low Sweep (40),[C][C][C] High Jump Kick (110),Px2,None,1
542828,Relicanth - 084/162,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/542828_200w.jpg,3,23381,https://cpt.tcgcsv.com/B8m6,2025-12-11T20:07:55.513,1,"<strong>Ability—Memory Dive</strong><br>
Each of your evolved Pokémon can use any attack from its previous Evolutions. (You still need the necessary Energy to use each attack.)",0.07,0.33,2.75,0.33,0.26,Reverse Holofoil,,084/162,Rare,Fighting,100,Basic,[R][C] Razor Fin (30),,Gx2,None,1
542828,Relicanth - 084/162,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/542828_200w.jpg,3,23381,https://cpt.tcgcsv.com/B8m6,2025-12-11T20:07:55.513,1,"<strong>Ability—Memory Dive</strong><br>
Each of your evolved Pokémon can use any attack from its previous Evolutions. (You still need the necessary Energy to use each attack.)",0.07,0.25,1000.22,0.23,0.19,Holofoil,,084/162,Rare,Fighting,100,Basic,[R][C] Razor Fin (30),,Gx2,None,1
542829,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/542829_200w.jpg,3,23381,https://cpt.tcgcsv.com/C8m6,2025-10-31T18:10:45.323,1,"<strong>Ability—Dig Dig Dig</strong><br>
When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for up to 3 Basic [F] Energy and discard them. Then, shuffle your deck.",0.03,0.2,19.98,0.15,0.1,Reverse Holofoil,,085/162,Common,Fighting,70,Basic,[F][C] Sand Spray (20),,Gx2,None,1
542829,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/542829_200w.jpg,3,23381,https://cpt.tcgcsv.com/C8m6,2025-10-31T18:10:45.323,1,"<strong>Ability—Dig Dig Dig</strong><br>
When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for up to 3 Basic [F] Energy and discard them. Then, shuffle your deck.",0.01,0.15,1000.09,0.08,0.02,Normal,,085/162,Common,Fighting,70,Basic,[F][C] Sand Spray (20),,Gx2,None,1
542830,Excadrill - 086/162,Excadrill,https://tcgplayer-cdn.tcgplayer.com/product/542830_200w.jpg,3,23381,https://cpt.tcgcsv.com/D8m6,2025-11-29T05:58:04.863,1,,0.01,0.1,1000.07,0.07,0.02,Normal,,086/162,Uncommon,Fighting,130,Stage 1,[C] Mud Shot (20),"[F][F][C] Wild Tackle (180) 
This Pokémon also does 50 damage to itself.",Gx2,None,2
542830,Excadrill - 086/162,Excadrill,https://tcgplayer-cdn.tcgplayer.com/product/542830_200w.jpg,3,23381,https://cpt.tcgcsv.com/D8m6,2025-11-29T05:58:04.863,1,,0.01,0.2,69.5,0.12,0.1,Reverse Holofoil,,086/162,Uncommon,Fighting,130,Stage 1,[C] Mud Shot (20),"[F][F][C] Wild Tackle (180) 
This Pokémon also does 50 damage to itself.",Gx2,None,2
542831,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/542831_200w.jpg,3,23381,https://cpt.tcgcsv.com/F8m6,2024-03-22T15:53:30.97,1,,0.02,0.19,19.98,0.15,0.05,Reverse Holofoil,,087/162,Common,Fighting,90,Basic,"[F] Iron Defense
Flip a coin. If heads, during your opponent’s next turn, prevent all damage done to this Pokémon by attacks.",[C][C][C] Punch (40),Gx2,None,3
542831,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/542831_200w.jpg,3,23381,https://cpt.tcgcsv.com/F8m6,2024-03-22T15:53:30.97,1,,0.01,0.12,1000.1,0.1,0.04,Normal,,087/162,Common,Fighting,90,Basic,"[F] Iron Defense
Flip a coin. If heads, during your opponent’s next turn, prevent all damage done to this Pokémon by attacks.",[C][C][C] Punch (40),Gx2,None,3
542832,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/542832_200w.jpg,3,23381,https://cpt.tcgcsv.com/G8m6,2024-03-22T15:53:31.277,1,,0.05,0.19,40.0,0.15,0.09,Reverse Holofoil,,088/162,Uncommon,Fighting,160,Stage 1,"[F] Iron Defense
Flip a coin. If heads, during your opponent’s next turn, prevent all damage done to this Pokémon by attacks.","C][C][C][C] Fighting Fist (120+) 
If your opponent’s Active Pokémon is a Pokémon ex or Pokémon V, this attack does 120 more)",Gx2,None,4
542832,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/542832_200w.jpg,3,23381,https://cpt.tcgcsv.com/G8m6,2024-03-22T15:53:31.277,1,,0.01,0.13,1000.09,0.09,0.01,Normal,,088/162,Uncommon,Fighting,160,Stage 1,"[F] Iron Defense
Flip a coin. If heads, during your opponent’s next turn, prevent all damage done to this Pokémon by attacks.","C][C][C][C] Fighting Fist (120+) 
If your opponent’s Active Pokémon is a Pokémon ex or Pokémon V, this attack does 120 more)",Gx2,None,4
542833,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/542833_200w.jpg,3,23381,https://cpt.tcgcsv.com/H8m6,2024-03-22T15:53:31.403,1,,0.02,0.2,19.98,0.2,0.1,Reverse Holofoil,,089/162,Common,Fighting,70,Basic,[C] Paw Punch (10),,Gx2,None,1
542833,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/542833_200w.jpg,3,23381,https://cpt.tcgcsv.com/H8m6,2024-03-22T15:53:31.403,1,,0.01,0.12,1000.09,0.1,0.04,Normal,,089/162,Common,Fighting,70,Basic,[C] Paw Punch (10),,Gx2,None,1
542834,Lycanroc,Lycanroc,https://tcgplayer-cdn.tcgplayer.com/product/542834_200w.jpg,3,23381,https://cpt.tcgcsv.com/J8m6,2024-03-22T15:53:31.537,1,,0.02,0.2,19.98,0.17,0.1,Reverse Holofoil,,090/162,Uncommon,Fighting,120,Stage 1,"[C] Turbo Edge (50) 
Attach up to 2 [F] Energy cards from your discard pile to your Benched Pokémon in any way you like.",,Gx2,None,1
542834,Lycanroc,Lycanroc,https://tcgplayer-cdn.tcgplayer.com/product/542834_200w.jpg,3,23381,https://cpt.tcgcsv.com/J8m6,2024-03-22T15:53:31.537,1,,0.01,0.14,1000.1,0.09,0.07,Normal,,090/162,Uncommon,Fighting,120,Stage 1,"[C] Turbo Edge (50) 
Attach up to 2 [F] Energy cards from your discard pile to your Benched Pokémon in any way you like.",,Gx2,None,1
542835,Mudbray,Mudbray,https://tcgplayer-cdn.tcgplayer.com/product/542835_200w.jpg,3,23381,https://cpt.tcgcsv.com/K8m6,2024-03-22T15:53:31.67,1,,0.02,0.2,2.31,0.14,0.1,Reverse Holofoil,,091/162,Common,Fighting,80,Basic,[F] Smash Kick (10),[F][C][C] Mud-Slap (50),Gx2,None,2
542835,Mudbray,Mudbray,https://tcgplayer-cdn.tcgplayer.com/product/542835_200w.jpg,3,23381,https://cpt.tcgcsv.com/K8m6,2024-03-22T15:53:31.67,1,,0.01,0.11,1000.07,0.07,0.03,Normal,,091/162,Common,Fighting,80,Basic,[F] Smash Kick (10),[F][C][C] Mud-Slap (50),Gx2,None,2
542836,Mudsdale - 092/162,Mudsdale,https://tcgplayer-cdn.tcgplayer.com/product/542836_200w.jpg,3,23381,https://cpt.tcgcsv.com/L8m6,2026-02-03T20:16:28.333,1,,0.01,0.12,1000.09,0.09,0.05,Normal,,092/162,Uncommon,Fighting,150,Stage 1,"[F] Mud Stock
Attach a Basic [F] Energy card from your discard pile to each of your Benched Pokémon.","[F][C][C] High Horsepower (140) 
This Pokémon also does 40 damage to itself.",Gx2,None,3
542836,Mudsdale - 092/162,Mudsdale,https://tcgplayer-cdn.tcgplayer.com/product/542836_200w.jpg,3,23381,https://cpt.tcgcsv.com/L8m6,2026-02-03T20:16:28.333,1,,0.01,0.2,2.0,0.17,0.1,Reverse Holofoil,,092/162,Uncommon,Fighting,150,Stage 1,"[F] Mud Stock
Attach a Basic [F] Energy card from your discard pile to each of your Benched Pokémon.","[F][C][C] High Horsepower (140) 
This Pokémon also does 40 damage to itself.",Gx2,None,3
542837,Rolycoly,Rolycoly,https://tcgplayer-cdn.tcgplayer.com/product/542837_200w.jpg,3,23381,https://cpt.tcgcsv.com/M8m6,2025-11-29T06:34:51.12,1,,0.01,0.14,1000.09,0.09,0.05,Normal,,093/162,Common,Fighting,80,Basic,[F] Rolling Tackle (10),[F][C] Power Gem (30),Gx2,None,3
542837,Rolycoly,Rolycoly,https://tcgplayer-cdn.tcgplayer.com/product/542837_200w.jpg,3,23381,https://cpt.tcgcsv.com/M8m6,2025-11-29T06:34:51.12,1,,0.01,0.2,19.98,0.19,0.13,Reverse Holofoil,,093/162,Common,Fighting,80,Basic,[F] Rolling Tackle (10),[F][C] Power Gem (30),Gx2,None,3
542838,Carkol,Carkol,https://tcgplayer-cdn.tcgplayer.com/product/542838_200w.jpg,3,23381,https://cpt.tcgcsv.com/N8m6,2026-01-02T17:42:19.303,1,,0.01,0.15,1000.12,0.12,0.1,Normal,,094/162,Common,Fighting,110,Stage 1,"[F] Knock Away (20+) 
Flip a coin. If heads, this attack does 40 more)",[F][C][C][C] Boulder Crush (80),Gx2,None,4
542838,Carkol,Carkol,https://tcgplayer-cdn.tcgplayer.com/product/542838_200w.jpg,3,23381,https://cpt.tcgcsv.com/N8m6,2026-01-02T17:42:19.303,1,,0.02,0.2,19.98,0.19,0.1,Reverse Holofoil,,094/162,Common,Fighting,110,Stage 1,"[F] Knock Away (20+) 
Flip a coin. If heads, this attack does 40 more)",[F][C][C][C] Boulder Crush (80),Gx2,None,4
542839,Coalossal,Coalossal,https://tcgplayer-cdn.tcgplayer.com/product/542839_200w.jpg,3,23381,https://cpt.tcgcsv.com/P8m6,2026-02-17T14:18:47.583,1,,0.01,0.15,1000.07,0.07,0.05,Normal,,095/162,Uncommon,Fighting,180,Stage 2,"[F] Gatling Tar (40+) 
This attack does 80 more damage for each [R] Energy attached to this Pokémon.","[F][C][C][C] Cragalanche (150) 
Discard the top 2 cards of your opponent’s deck.",Gx2,None,4
542839,Coalossal,Coalossal,https://tcgplayer-cdn.tcgplayer.com/product/542839_200w.jpg,3,23381,https://cpt.tcgcsv.com/P8m6,2026-02-17T14:18:47.583,1,,0.04,0.2,2.39,0.13,0.11,Reverse Holofoil,,095/162,Uncommon,Fighting,180,Stage 2,"[F] Gatling Tar (40+) 
This attack does 80 more damage for each [R] Energy attached to this Pokémon.","[F][C][C][C] Cragalanche (150) 
Discard the top 2 cards of your opponent’s deck.",Gx2,None,4
542840,Great Tusk - 096/162,Great Tusk,https://tcgplayer-cdn.tcgplayer.com/product/542840_200w.jpg,3,23381,https://cpt.tcgcsv.com/Q8m6,2025-11-29T06:02:41.283,1,,0.01,0.15,1000.13,0.13,0.03,Normal,,096/162,Uncommon,Fighting,140,Basic,[F][C] Lunge Out (30),"[F][C][C] Wrathful Charge (80+) 
If your Benched Pokémon have any damage counters on them, this attack does 80 more.",Px2,None,4
542840,Great Tusk - 096/162,Great Tusk,https://tcgplayer-cdn.tcgplayer.com/product/542840_200w.jpg,3,23381,https://cpt.tcgcsv.com/Q8m6,2025-11-29T06:02:41.283,1,,0.05,0.25,19.98,0.25,0.21,Reverse Holofoil,,096/162,Uncommon,Fighting,140,Basic,[F][C] Lunge Out (30),"[F][C][C] Wrathful Charge (80+) 
If your Benched Pokémon have any damage counters on them, this attack does 80 more.",Px2,None,4
542841,Great Tusk - 097/162,Great Tusk,https://tcgplayer-cdn.tcgplayer.com/product/542841_200w.jpg,3,23381,https://cpt.tcgcsv.com/R8m6,2025-11-29T01:01:20.16,1,,0.05,0.26,1000.23,0.22,0.1,Reverse Holofoil,,097/162,Uncommon,Fighting,140,Basic,"[C][C] Land Collapse
Discard the top card of your opponent's deck. If you played an Ancient Supporter card from your hand during this turn, discard 3 more cards.",[F][F][C][C] Giant Tusk (160),Px2,None,3
542841,Great Tusk - 097/162,Great Tusk,https://tcgplayer-cdn.tcgplayer.com/product/542841_200w.jpg,3,23381,https://cpt.tcgcsv.com/R8m6,2025-11-29T01:01:20.16,1,,0.01,0.15,1000.07,0.08,0.03,Normal,,097/162,Uncommon,Fighting,140,Basic,"[C][C] Land Collapse
Discard the top card of your opponent's deck. If you played an Ancient Supporter card from your hand during this turn, discard 3 more cards.",[F][F][C][C] Giant Tusk (160),Px2,None,3
542842,Sandy Shocks,Sandy Shocks,https://tcgplayer-cdn.tcgplayer.com/product/542842_200w.jpg,3,23381,https://cpt.tcgcsv.com/S8m6,2025-10-31T18:10:45.057,1,,0.01,0.15,1000.09,0.1,0.03,Normal,,098/162,Uncommon,Fighting,120,Basic,"[F] Magnetic Burst (20+) 
If you have 3 or more Energy in play, this attack does 70 more) This attack’s damage isn’t affected by Weakness.",[F][C] Power Gem (60),Gx2,None,2
542842,Sandy Shocks,Sandy Shocks,https://tcgplayer-cdn.tcgplayer.com/product/542842_200w.jpg,3,23381,https://cpt.tcgcsv.com/S8m6,2025-10-31T18:10:45.057,1,,0.1,0.25,1.59,0.25,0.19,Reverse Holofoil,,098/162,Uncommon,Fighting,120,Basic,"[F] Magnetic Burst (20+) 
If you have 3 or more Energy in play, this attack does 70 more) This attack’s damage isn’t affected by Weakness.",[F][C] Power Gem (60),Gx2,None,2
542843,Iron Boulder ex - 099/162,Iron Boulder,https://tcgplayer-cdn.tcgplayer.com/product/542843_200w.jpg,3,23381,https://cpt.tcgcsv.com/T8m6,2025-10-31T18:10:43.81,1,,0.38,0.99,4321.0,0.6,0.99,Holofoil,,099/162,Double Rare,Fighting,240,Basic,"[F][C] Repulsor Axe (60) 
During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 8 damage counters on the Attacking Pokémon.","[F][F][C] Power Stomp (200) 
Discard 2 Energy from this Pokémon.",Gx2,None,3
542844,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/542844_200w.jpg,3,23381,https://cpt.tcgcsv.com/V8m6,2025-10-31T18:10:43.577,1,,0.01,0.15,1000.15,0.15,0.05,Normal,,100/162,Common,Darkness,60,Basic,"[D] Poison Blend
Flip a coin. If heads, your opponent’s Active Pokémon is now Confused and Poisoned.",[D][D] Bite (30),Fx2,None,1
542844,Ekans,Ekans,https://tcgplayer-cdn.tcgplayer.com/product/542844_200w.jpg,3,23381,https://cpt.tcgcsv.com/V8m6,2025-10-31T18:10:43.577,1,,0.02,0.2,19.98,0.18,0.1,Reverse Holofoil,,100/162,Common,Darkness,60,Basic,"[D] Poison Blend
Flip a coin. If heads, your opponent’s Active Pokémon is now Confused and Poisoned.",[D][D] Bite (30),Fx2,None,1
542845,Arbok - 101/162,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/542845_200w.jpg,3,23381,https://cpt.tcgcsv.com/W8m6,2024-03-22T15:53:33.803,1,,0.02,0.2,19.98,0.16,0.13,Reverse Holofoil,,101/162,Common,Darkness,130,Stage 1,"[D] Panic Poison
Your opponent’s Active Pokémon is now Burned, Confused, and Poisoned.",[D][D] Darkness Fang (70),Fx2,None,2
542845,Arbok - 101/162,Arbok,https://tcgplayer-cdn.tcgplayer.com/product/542845_200w.jpg,3,23381,https://cpt.tcgcsv.com/W8m6,2024-03-22T15:53:33.803,1,,0.01,0.17,1000.16,0.17,0.1,Normal,,101/162,Common,Darkness,130,Stage 1,"[D] Panic Poison
Your opponent’s Active Pokémon is now Burned, Confused, and Poisoned.",[D][D] Darkness Fang (70),Fx2,None,2
542846,Gastly - 102/162,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/542846_200w.jpg,3,23381,https://cpt.tcgcsv.com/X8m6,2026-03-12T11:23:45.307,1,,0.01,0.15,1000.12,0.13,0.03,Normal,,102/162,Common,Darkness,60,Basic,"[D] Mysterious Beam
Flip a coin. If heads, discard an Energy attached to your opponent’s Active Pokémon.",[D][D] Suffocating Gas (30),Fx2,None,1
542846,Gastly - 102/162,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/542846_200w.jpg,3,23381,https://cpt.tcgcsv.com/X8m6,2026-03-12T11:23:45.307,1,,0.02,0.2,69.5,0.18,0.11,Reverse Holofoil,,102/162,Common,Darkness,60,Basic,"[D] Mysterious Beam
Flip a coin. If heads, discard an Energy attached to your opponent’s Active Pokémon.",[D][D] Suffocating Gas (30),Fx2,None,1
542847,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/542847_200w.jpg,3,23381,https://cpt.tcgcsv.com/Z8m6,2025-12-02T04:28:47.99,1,,0.05,0.27,19.98,0.28,0.24,Reverse Holofoil,,103/162,Common,Darkness,90,Stage 1,"[D][D] Super Poison Breath (30) 
Your opponent’s Active Pokémon is now Poisoned.",,Fx2,None,1
542847,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/542847_200w.jpg,3,23381,https://cpt.tcgcsv.com/Z8m6,2025-12-02T04:28:47.99,1,,0.01,0.23,1000.21,0.23,0.1,Normal,,103/162,Common,Darkness,90,Stage 1,"[D][D] Super Poison Breath (30) 
Your opponent’s Active Pokémon is now Poisoned.",,Fx2,None,1
542848,Gengar ex - 104/162,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/542848_200w.jpg,3,23381,https://cpt.tcgcsv.com/-8m6,2026-02-25T13:54:04.613,1,"<strong>Ability—Gnawing Curse</strong><br>
Whenever your opponent attaches an Energy card from their hand to 1 of their Pokémon, put 2 damage counters on that Pokémon.",3.99,6.96,50.0,5.68,7.0,Holofoil,,104/162,Double Rare,Darkness,310,Stage 2,"[D][D] Tricky Steps (160) 
You may move an Energy from your opponent's Active Pokémon to 1 of their Benched Pokémon.",,Fx2,None,2
542849,Poochyena,Poochyena,https://tcgplayer-cdn.tcgplayer.com/product/542849_200w.jpg,3,23381,https://cpt.tcgcsv.com/_8m6,2024-03-22T15:53:34.353,1,,0.02,0.2,19.98,0.16,0.05,Reverse Holofoil,,105/162,Common,Darkness,70,Basic,"[D][C] Gnaw Off (30+) 
Flip a coin. If heads, this attack does 20 more.",,Gx2,None,1
542849,Poochyena,Poochyena,https://tcgplayer-cdn.tcgplayer.com/product/542849_200w.jpg,3,23381,https://cpt.tcgcsv.com/_8m6,2024-03-22T15:53:34.353,1,,0.01,0.14,1000.1,0.1,0.02,Normal,,105/162,Common,Darkness,70,Basic,"[D][C] Gnaw Off (30+) 
Flip a coin. If heads, this attack does 20 more.",,Gx2,None,1
542850,Mightyena,Mightyena,https://tcgplayer-cdn.tcgplayer.com/product/542850_200w.jpg,3,23381,https://cpt.tcgcsv.com/09m6,2024-03-22T15:53:34.463,1,,0.01,0.2,69.5,0.14,0.13,Reverse Holofoil,,106/162,Common,Darkness,120,Stage 1,"[D][C] Kick Away (50) 
Switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.",[D][D][C] Sharp Fang (130),Gx2,None,2
542850,Mightyena,Mightyena,https://tcgplayer-cdn.tcgplayer.com/product/542850_200w.jpg,3,23381,https://cpt.tcgcsv.com/09m6,2024-03-22T15:53:34.463,1,,0.01,0.15,1000.15,0.15,,Normal,,106/162,Common,Darkness,120,Stage 1,"[D][C] Kick Away (50) 
Switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.",[D][D][C] Sharp Fang (130),Gx2,None,2
542851,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/542851_200w.jpg,3,23381,https://cpt.tcgcsv.com/29m6,2025-10-31T18:10:45.83,1,,0.01,0.15,1000.14,0.15,0.06,Normal,,107/162,Uncommon,Darkness,70,Basic,[D] Claw Slash (20),"[C][C] Damage Collector
Move any number of damage counters from your opponent’s Benched Pokémon to their Active Pokémon.",Gx2,None,1
542851,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/542851_200w.jpg,3,23381,https://cpt.tcgcsv.com/29m6,2025-10-31T18:10:45.83,1,,0.03,0.2,19.98,0.19,0.1,Reverse Holofoil,,107/162,Uncommon,Darkness,70,Basic,[D] Claw Slash (20),"[C][C] Damage Collector
Move any number of damage counters from your opponent’s Benched Pokémon to their Active Pokémon.",Gx2,None,1
