productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
589899,Chill Teaser Toy,None,https://tcgplayer-cdn.tcgplayer.com/product/589899_200w.jpg,3,23651,https://cpt.tcgcsv.com/_ZK6,2025-12-11T01:51:50.4,1,"You can use this card only if you go second, and only during your first turn.<br>Put an Energy attached to 1 of your opponent's Pokémon into their hand.",,0.01,0.12,1000.12,0.09,0.01,Normal,166/191,Uncommon,Trainer - Item,,,,,,,
589899,Chill Teaser Toy,None,https://tcgplayer-cdn.tcgplayer.com/product/589899_200w.jpg,3,23651,https://cpt.tcgcsv.com/_ZK6,2025-12-11T01:51:50.4,1,"You can use this card only if you go second, and only during your first turn.<br>Put an Energy attached to 1 of your opponent's Pokémon into their hand.",,0.01,0.24,1000.24,0.24,0.22,Reverse Holofoil,166/191,Uncommon,Trainer - Item,,,,,,,
589900,Clemont's Quick Wit - 167/191,Clemont,https://tcgplayer-cdn.tcgplayer.com/product/589900_200w.jpg,3,23651,https://cpt.tcgcsv.com/0-K6,2026-02-09T15:12:27.833,1,Heal 60 damage from each of your Lightning Pokémon.,,0.01,0.15,1000.11,0.11,0.01,Normal,167/191,Uncommon,Trainer - Supporter,,,,,,,
589900,Clemont's Quick Wit - 167/191,Clemont,https://tcgplayer-cdn.tcgplayer.com/product/589900_200w.jpg,3,23651,https://cpt.tcgcsv.com/0-K6,2026-02-09T15:12:27.833,1,Heal 60 damage from each of your Lightning Pokémon.,,0.01,0.22,1000.17,0.21,0.1,Reverse Holofoil,167/191,Uncommon,Trainer - Supporter,,,,,,,
589901,Clemont's Quick Wit - 229/191,Clemont,https://tcgplayer-cdn.tcgplayer.com/product/589901_200w.jpg,3,23651,https://cpt.tcgcsv.com/2-K6,2025-08-07T12:23:35.443,1,Heal 60 damage from each of your Lightning Pokémon.,,0.41,1.35,4321.0,1.16,1.12,Holofoil,229/191,Ultra Rare,Trainer - Supporter,,,,,,,
589902,Clemont's Quick Wit - 243/191,Clemont,https://tcgplayer-cdn.tcgplayer.com/product/589902_200w.jpg,3,23651,https://cpt.tcgcsv.com/3-K6,2025-08-07T12:23:35.507,1,Heal 60 damage from each of your Lightning Pokémon.,,6.0,9.44,92.1,8.52,10.0,Holofoil,243/191,Special Illustration Rare,Trainer - Supporter,,,,,,,
589903,Clobbopus - 112/191,Clobbopus,https://tcgplayer-cdn.tcgplayer.com/product/589903_200w.jpg,3,23651,https://cpt.tcgcsv.com/5-K6,2026-04-13T22:34:21.793,1,,,0.01,0.1,19.98,0.06,0.01,Normal,112/191,Common,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589903,Clobbopus - 112/191,Clobbopus,https://tcgplayer-cdn.tcgplayer.com/product/589903_200w.jpg,3,23651,https://cpt.tcgcsv.com/5-K6,2026-04-13T22:34:21.793,1,,,0.01,0.15,19.98,0.11,0.04,Reverse Holofoil,112/191,Common,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589904,Clobbopus - 207/191,Clobbopus,https://tcgplayer-cdn.tcgplayer.com/product/589904_200w.jpg,3,23651,https://cpt.tcgcsv.com/6-K6,2026-02-11T13:55:08.64,1,,,4.0,6.0,99.98,5.72,6.0,Holofoil,207/191,Illustration Rare,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589905,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/589905_200w.jpg,3,23651,https://cpt.tcgcsv.com/7-K6,2026-02-16T17:17:32.617,1,,,0.01,0.17,1000.15,0.15,0.02,Holofoil,083/191,Rare,Psychic,120,Stage 1,[P] Law of the Underworld<br> Put 6 damage counters on each Pokemon that has an Ability <em>(both yours and your opponent's)</em>.,Dx2,F-30,2,[PCC] Spooky Shot (100)
589905,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/589905_200w.jpg,3,23651,https://cpt.tcgcsv.com/7-K6,2026-02-16T17:17:32.617,1,,,0.01,0.25,4.99,0.27,0.21,Reverse Holofoil,083/191,Rare,Psychic,120,Stage 1,[P] Law of the Underworld<br> Put 6 damage counters on each Pokemon that has an Ability <em>(both yours and your opponent's)</em>.,Dx2,F-30,2,[PCC] Spooky Shot (100)
589906,Colbur Berry,None,https://tcgplayer-cdn.tcgplayer.com/product/589906_200w.jpg,3,23651,https://cpt.tcgcsv.com/8-K6,2026-02-13T19:47:29.187,1,"If the Pokémon this card is attached to is damaged by an attack from your opponent's Darkness Pokémon, it takes 60 less damage <em>(after applying Weakness and Resistance)</em>, and discard this card.",,0.01,0.23,19.98,0.25,0.1,Reverse Holofoil,168/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589906,Colbur Berry,None,https://tcgplayer-cdn.tcgplayer.com/product/589906_200w.jpg,3,23651,https://cpt.tcgcsv.com/8-K6,2026-02-13T19:47:29.187,1,"If the Pokémon this card is attached to is damaged by an attack from your opponent's Darkness Pokémon, it takes 60 less damage <em>(after applying Weakness and Resistance)</em>, and discard this card.",,0.01,0.1,1000.06,0.07,0.01,Normal,168/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589907,Counter Gain,None,https://tcgplayer-cdn.tcgplayer.com/product/589907_200w.jpg,3,23651,https://cpt.tcgcsv.com/9-K6,2026-02-06T18:32:33.843,1,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less.",,0.01,0.15,1000.12,0.13,0.05,Normal,169/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589907,Counter Gain,None,https://tcgplayer-cdn.tcgplayer.com/product/589907_200w.jpg,3,23651,https://cpt.tcgcsv.com/9-K6,2026-02-06T18:32:33.843,1,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less.",,0.04,0.27,19.98,0.27,0.21,Reverse Holofoil,169/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589908,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/589908_200w.jpg,3,23651,https://cpt.tcgcsv.com/b-K6,2026-02-10T22:45:49.697,1,,,0.01,0.17,1000.12,0.11,0.05,Reverse Holofoil,030/191,Common,Fire,110,Stage 1,"[RC] Heat Breath (30+)<br> Flip a coin. If heads, this attack does 50 more damage.",Wx2,,3,
589908,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/589908_200w.jpg,3,23651,https://cpt.tcgcsv.com/b-K6,2026-02-10T22:45:49.697,1,,,0.01,0.14,1000.06,0.04,0.01,Normal,030/191,Common,Fire,110,Stage 1,"[RC] Heat Breath (30+)<br> Flip a coin. If heads, this attack does 50 more damage.",Wx2,,3,
589909,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/589909_200w.jpg,3,23651,https://cpt.tcgcsv.com/c-K6,2025-08-07T12:23:35.923,1,,,0.01,0.16,1000.12,0.12,0.05,Reverse Holofoil,047/191,Common,Water,90,Basic,"[W] Call Sign<br> Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,,1,"[W] Ice Beam (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
589909,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/589909_200w.jpg,3,23651,https://cpt.tcgcsv.com/c-K6,2025-08-07T12:23:35.923,1,,,0.01,0.15,1000.09,0.09,0.01,Normal,047/191,Common,Water,90,Basic,"[W] Call Sign<br> Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,,1,"[W] Ice Beam (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
589910,Cyclizar ex - 159/191,Cyclizar,https://tcgplayer-cdn.tcgplayer.com/product/589910_200w.jpg,3,23651,https://cpt.tcgcsv.com/d-K6,2026-03-12T11:09:09.613,1,,,0.1,0.8,4321.0,0.62,1.0,Holofoil,159/191,Double Rare,Colorless,210,Basic,[CCC] Break Through (130)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,,1,[GRP] Zircon Road (180)<br> You may draw 5 cards.
589911,Cyclizar ex - 228/191,Cyclizar,https://tcgplayer-cdn.tcgplayer.com/product/589911_200w.jpg,3,23651,https://cpt.tcgcsv.com/f-K6,2026-02-09T23:07:01.657,1,,,0.71,2.0,4321.0,1.88,4.38,Holofoil,228/191,Ultra Rare,Colorless,210,Basic,[CCC] Break Through (130)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,,1,[GRP] Zircon Road (180)<br> You may draw 5 cards.
589912,Cyrano - 170/191,Cyrano,https://tcgplayer-cdn.tcgplayer.com/product/589912_200w.jpg,3,23651,https://cpt.tcgcsv.com/g-K6,2026-04-13T21:41:23.887,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,0.09,0.33,19.98,0.33,1.99,Reverse Holofoil,170/191,Uncommon,Trainer - Supporter,,,,,,,
589912,Cyrano - 170/191,Cyrano,https://tcgplayer-cdn.tcgplayer.com/product/589912_200w.jpg,3,23651,https://cpt.tcgcsv.com/g-K6,2026-04-13T21:41:23.887,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,0.01,0.25,1000.28,0.23,,Normal,170/191,Uncommon,Trainer - Supporter,,,,,,,
589913,Cyrano - 230/191,Cyrano,https://tcgplayer-cdn.tcgplayer.com/product/589913_200w.jpg,3,23651,https://cpt.tcgcsv.com/h-K6,2026-02-11T13:51:34.043,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,3.82,6.8,4321.0,5.63,6.98,Holofoil,230/191,Ultra Rare,Trainer - Supporter,,,,,,,
589914,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/589914_200w.jpg,3,23651,https://cpt.tcgcsv.com/j-K6,2026-02-10T22:33:02.087,1,,,0.01,0.2,1000.13,0.14,0.05,Reverse Holofoil,087/191,Common,Psychic,70,Basic,[C] Electromagnetic Sonar<br> Put a Trainer card from your discard pile into your hand.,Mx2,,1,[P] Gnaw (30)
589914,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/589914_200w.jpg,3,23651,https://cpt.tcgcsv.com/j-K6,2026-02-10T22:33:02.087,1,,,0.01,0.15,1000.09,0.1,0.01,Normal,087/191,Common,Psychic,70,Basic,[C] Electromagnetic Sonar<br> Put a Trainer card from your discard pile into your hand.,Mx2,,1,[P] Gnaw (30)
589915,Deduction Kit,None,https://tcgplayer-cdn.tcgplayer.com/product/589915_200w.jpg,3,23651,https://cpt.tcgcsv.com/k-K6,2026-02-10T14:12:09.527,1,"Look at the top 3 cards of your deck and put them back in any order, or shuffle those cards and put them on the bottom of your deck.",,0.01,0.12,1000.08,0.1,0.03,Normal,171/191,Uncommon,Trainer - Item,,,,,,,
589915,Deduction Kit,None,https://tcgplayer-cdn.tcgplayer.com/product/589915_200w.jpg,3,23651,https://cpt.tcgcsv.com/k-K6,2026-02-10T14:12:09.527,1,"Look at the top 3 cards of your deck and put them back in any order, or shuffle those cards and put them on the bottom of your deck.",,0.01,0.2,1000.2,0.19,0.07,Reverse Holofoil,171/191,Uncommon,Trainer - Item,,,,,,,
589916,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/589916_200w.jpg,3,23651,https://cpt.tcgcsv.com/l-K6,2026-02-13T19:47:34.333,1,,,0.01,0.13,1000.12,0.1,0.01,Normal,117/191,Common,Darkness,70,Basic,[D] Stomp Off<br> Discard the top card of your opponent's deck.,Gx2,,1,[DC] Bite (20)
589916,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/589916_200w.jpg,3,23651,https://cpt.tcgcsv.com/l-K6,2026-02-13T19:47:34.333,1,,,0.01,0.2,1000.19,0.19,0.06,Reverse Holofoil,117/191,Common,Darkness,70,Basic,[D] Stomp Off<br> Discard the top card of your opponent's deck.,Gx2,,1,[DC] Bite (20)
589917,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/589917_200w.jpg,3,23651,https://cpt.tcgcsv.com/m-K6,2026-02-05T13:06:53.817,1,,,0.01,0.11,1000.07,0.07,0.01,Normal,010/191,Common,Grass,130,Basic,[C] Rescue Kedge<br> Put up to 2 Pokemon from your discard pile into your hand.,Rx2,,3,"[GCC] Annihilating Anchor (80)<br> Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon."
589917,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/589917_200w.jpg,3,23651,https://cpt.tcgcsv.com/m-K6,2026-02-05T13:06:53.817,1,,,0.01,0.19,1000.11,0.11,0.05,Reverse Holofoil,010/191,Common,Grass,130,Basic,[C] Rescue Kedge<br> Put up to 2 Pokemon from your discard pile into your hand.,Rx2,,3,"[GCC] Annihilating Anchor (80)<br> Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon."
589918,Dialga,Dialga,https://tcgplayer-cdn.tcgplayer.com/product/589918_200w.jpg,3,23651,https://cpt.tcgcsv.com/n-K6,2026-04-13T23:51:21.97,1,,,0.02,0.25,1000.24,0.21,0.21,Reverse Holofoil,135/191,Rare,Dragon,130,Basic,"[C] Time Manipulation<br> Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.",,,2,[PMC] Buster Tail (160)
589918,Dialga,Dialga,https://tcgplayer-cdn.tcgplayer.com/product/589918_200w.jpg,3,23651,https://cpt.tcgcsv.com/n-K6,2026-04-13T23:51:21.97,1,,,0.01,0.15,1000.13,0.09,0.04,Holofoil,135/191,Rare,Dragon,130,Basic,"[C] Time Manipulation<br> Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.",,,2,[PMC] Buster Tail (160)
589919,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/589919_200w.jpg,3,23651,https://cpt.tcgcsv.com/p-K6,2026-02-10T22:42:26.467,1,,,0.01,0.1,1000.06,0.06,0.01,Normal,103/191,Common,Fighting,150,Stage 1,[F] Knock Flat (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Gx2,,4,"[FCC] Guarded Rolling (120)<br> Discard 2 Energy from this Pokemon. During your opponent's next turn, this Pokemon takes 100 less damage from attacks <em>(after applying Weakness and Resistance)</em>."
589919,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/589919_200w.jpg,3,23651,https://cpt.tcgcsv.com/p-K6,2026-02-10T22:42:26.467,1,,,0.01,0.17,1000.12,0.15,0.05,Reverse Holofoil,103/191,Common,Fighting,150,Stage 1,[F] Knock Flat (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Gx2,,4,"[FCC] Guarded Rolling (120)<br> Discard 2 Energy from this Pokemon. During your opponent's next turn, this Pokemon takes 100 less damage from attacks <em>(after applying Weakness and Resistance)</em>."
589920,Dragon Elixir,None,https://tcgplayer-cdn.tcgplayer.com/product/589920_200w.jpg,3,23651,https://cpt.tcgcsv.com/q-K6,2026-04-13T22:35:29.113,1,Heal 60 damage from your Active Dragon Pokémon.,,0.01,0.21,1000.18,0.2,0.07,Reverse Holofoil,172/191,Uncommon,Trainer - Item,,,,,,,
589920,Dragon Elixir,None,https://tcgplayer-cdn.tcgplayer.com/product/589920_200w.jpg,3,23651,https://cpt.tcgcsv.com/q-K6,2026-04-13T22:35:29.113,1,Heal 60 damage from your Active Dragon Pokémon.,,0.01,0.12,1000.06,0.05,0.01,Normal,172/191,Uncommon,Trainer - Item,,,,,,,
589921,Drasna - 173/191,Drasna,https://tcgplayer-cdn.tcgplayer.com/product/589921_200w.jpg,3,23651,https://cpt.tcgcsv.com/r-K6,2025-12-11T02:37:35.547,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.01,0.15,1000.12,0.11,0.01,Normal,173/191,Common,Trainer - Supporter,,,,,,,
589921,Drasna - 173/191,Drasna,https://tcgplayer-cdn.tcgplayer.com/product/589921_200w.jpg,3,23651,https://cpt.tcgcsv.com/r-K6,2025-12-11T02:37:35.547,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.02,0.25,19.98,0.25,0.1,Reverse Holofoil,173/191,Common,Trainer - Supporter,,,,,,,
589922,Drasna - 231/191,Drasna,https://tcgplayer-cdn.tcgplayer.com/product/589922_200w.jpg,3,23651,https://cpt.tcgcsv.com/s-K6,2025-08-07T12:23:36.713,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.48,1.15,4321.0,1.02,2.0,Holofoil,231/191,Ultra Rare,Trainer - Supporter,,,,,,,
589923,Drayton - 174/191,Drayton,https://tcgplayer-cdn.tcgplayer.com/product/589923_200w.jpg,3,23651,https://cpt.tcgcsv.com/t-K6,2026-01-30T03:49:33.047,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.04,0.26,1000.26,0.25,0.24,Reverse Holofoil,174/191,Uncommon,Trainer - Supporter,,,,,,,
589923,Drayton - 174/191,Drayton,https://tcgplayer-cdn.tcgplayer.com/product/589923_200w.jpg,3,23651,https://cpt.tcgcsv.com/t-K6,2026-01-30T03:49:33.047,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.01,0.17,1000.13,0.17,0.05,Normal,174/191,Uncommon,Trainer - Supporter,,,,,,,
589924,Drayton - 232/191,Drayton,https://tcgplayer-cdn.tcgplayer.com/product/589924_200w.jpg,3,23651,https://cpt.tcgcsv.com/v-K6,2026-02-09T23:07:59.017,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.69,1.37,19.98,1.36,1.25,Holofoil,232/191,Ultra Rare,Trainer - Supporter,,,,,,,
589925,Drayton - 244/191,Drayton,https://tcgplayer-cdn.tcgplayer.com/product/589925_200w.jpg,3,23651,https://cpt.tcgcsv.com/w-K6,2026-02-11T14:00:47.197,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,5.99,9.0,94.5,8.49,12.26,Holofoil,244/191,Special Illustration Rare,Trainer - Supporter,,,,,,,
589926,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/589926_200w.jpg,3,23651,https://cpt.tcgcsv.com/x-K6,2026-04-13T21:14:20.35,1,,,0.01,0.1,1000.05,0.04,0.01,Normal,108/191,Common,Fighting,70,Basic,[C] Burrow<br> Discard the top card of your opponent's deck.,Gx2,,2,[F] Mud-Slap (10)
589926,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/589926_200w.jpg,3,23651,https://cpt.tcgcsv.com/x-K6,2026-04-13T21:14:20.35,1,,,0.02,0.16,1000.15,0.13,0.05,Reverse Holofoil,108/191,Common,Fighting,70,Basic,[C] Burrow<br> Discard the top card of your opponent's deck.,Gx2,,2,[F] Mud-Slap (10)
589927,Duraludon,Duraludon,https://tcgplayer-cdn.tcgplayer.com/product/589927_200w.jpg,3,23651,https://cpt.tcgcsv.com/z-K6,2026-04-13T21:49:37.47,1,,,0.01,0.1,1000.03,0.02,0.01,Normal,129/191,Common,Metal,130,Basic,[MM] Confront (50),Rx2,G-30,2,[MMM] Duralubeam (130)<br> Discard 2 Energy from this Pokemon.
589927,Duraludon,Duraludon,https://tcgplayer-cdn.tcgplayer.com/product/589927_200w.jpg,3,23651,https://cpt.tcgcsv.com/z-K6,2026-04-13T21:49:37.47,1,,,0.01,0.15,1000.1,0.1,0.04,Reverse Holofoil,129/191,Common,Metal,130,Basic,[MM] Confront (50),Rx2,G-30,2,[MMM] Duralubeam (130)<br> Discard 2 Energy from this Pokemon.
589928,Durant ex - 004/191,Durant,https://tcgplayer-cdn.tcgplayer.com/product/589928_200w.jpg,3,23651,https://cpt.tcgcsv.com/B-K6,2026-02-09T23:08:29.07,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,0.25,0.78,4321.0,0.46,1.0,Holofoil,004/191,Double Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589929,Durant ex - 215/191,Durant,https://tcgplayer-cdn.tcgplayer.com/product/589929_200w.jpg,3,23651,https://cpt.tcgcsv.com/C-K6,2026-03-11T18:15:01.013,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,0.49,1.11,4321.0,0.9,,Holofoil,215/191,Ultra Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589930,Durant ex - 236/191,Durant,https://tcgplayer-cdn.tcgplayer.com/product/589930_200w.jpg,3,23651,https://cpt.tcgcsv.com/D-K6,2025-08-07T12:23:37.217,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,25.74,29.79,4321.0,28.87,,Holofoil,236/191,Special Illustration Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589931,Dusk Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/589931_200w.jpg,3,23651,https://cpt.tcgcsv.com/F-K6,2026-03-16T10:42:02.123,1,Look at the bottom 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.,,0.01,0.15,1000.1,0.12,0.06,Normal,175/191,Uncommon,Trainer - Item,,,,,,,
589931,Dusk Ball,None,https://tcgplayer-cdn.tcgplayer.com/product/589931_200w.jpg,3,23651,https://cpt.tcgcsv.com/F-K6,2026-03-16T10:42:02.123,1,Look at the bottom 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.,,0.03,0.26,1000.28,0.25,0.1,Reverse Holofoil,175/191,Uncommon,Trainer - Item,,,,,,,
589932,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/589932_200w.jpg,3,23651,https://cpt.tcgcsv.com/G-K6,2026-02-11T14:01:10.113,1,"<strong>Ability: Boosted Evolution</strong> As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,0.01,0.2,4321.0,0.17,0.1,Normal,143/191,Common,Colorless,50,Basic,[CC] Reckless Charge (30)<br> This Pokemon also does 10 damage to itself.,Fx2,,1,
589932,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/589932_200w.jpg,3,23651,https://cpt.tcgcsv.com/G-K6,2026-02-11T14:01:10.113,1,"<strong>Ability: Boosted Evolution</strong> As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,0.01,0.4,10.0,0.43,0.35,Reverse Holofoil,143/191,Common,Colorless,50,Basic,[CC] Reckless Charge (30)<br> This Pokemon also does 10 damage to itself.,Fx2,,1,
589933,Energy Search Pro,None,https://tcgplayer-cdn.tcgplayer.com/product/589933_200w.jpg,3,23651,https://cpt.tcgcsv.com/H-K6,2026-02-11T13:58:07.737,1,"Search your deck for any number of Basic Energy cards of different types, reveal them, and put them into your hand. Then, shuffle your deck.",,0.1,0.75,19.9,0.53,,Holofoil,176/191,ACE SPEC Rare,Trainer - Item,,,,,,,
589934,Enriching Energy,None,https://tcgplayer-cdn.tcgplayer.com/product/589934_200w.jpg,3,23651,https://cpt.tcgcsv.com/J-K6,2026-02-09T23:18:02.527,1,"As long as this card is attached to a Pokémon, it provides [C] Energy.<br>When you attach this card from your hand to 1 of your Pokémon, draw 4 cards.",,1.0,3.15,50.0,3.55,7.3,Holofoil,191/191,ACE SPEC Rare,Special Multi Energy,,,,,,,
589935,Espathra,Espathra,https://tcgplayer-cdn.tcgplayer.com/product/589935_200w.jpg,3,23651,https://cpt.tcgcsv.com/K-K6,2026-02-06T18:41:36.597,1,,,0.01,0.21,1.55,0.17,0.09,Reverse Holofoil,095/191,Uncommon,Psychic,120,Stage 1,[C] Mystical Eyes<br> Devolve 1 of your opponent's evolved Pokemon by putting the highest Stage Evolution card on it into your opponent's hand.,Dx2,F-30,1,[PC] Spiral Drain (60)<br> Heal 30 damage from this Pokemon.
589935,Espathra,Espathra,https://tcgplayer-cdn.tcgplayer.com/product/589935_200w.jpg,3,23651,https://cpt.tcgcsv.com/K-K6,2026-02-06T18:41:36.597,1,,,0.01,0.1,1000.04,0.04,0.01,Normal,095/191,Uncommon,Psychic,120,Stage 1,[C] Mystical Eyes<br> Devolve 1 of your opponent's evolved Pokemon by putting the highest Stage Evolution card on it into your opponent's hand.,Dx2,F-30,1,[PC] Spiral Drain (60)<br> Heal 30 damage from this Pokemon.
589936,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/589936_200w.jpg,3,23651,https://cpt.tcgcsv.com/L-K6,2026-02-06T18:42:09.86,1,,,0.02,0.23,1000.24,0.24,0.09,Reverse Holofoil,084/191,Common,Psychic,60,Basic,[C] See Through<br> Your opponent reveals their hand.,Dx2,F-30,1,[PC] Psyshot (20)
589936,Espurr,Espurr,https://tcgplayer-cdn.tcgplayer.com/product/589936_200w.jpg,3,23651,https://cpt.tcgcsv.com/L-K6,2026-02-06T18:42:09.86,1,,,0.01,0.15,1000.12,0.14,0.01,Normal,084/191,Common,Psychic,60,Basic,[C] See Through<br> Your opponent reveals their hand.,Dx2,F-30,1,[PC] Psyshot (20)
589937,Eternatus,Eternatus,https://tcgplayer-cdn.tcgplayer.com/product/589937_200w.jpg,3,23651,https://cpt.tcgcsv.com/M-K6,2026-02-11T13:52:03.387,1,,,0.01,0.18,1000.16,0.19,0.05,Holofoil,141/191,Rare,Dragon,150,Basic,"[D] Dyna-Blast (10+)<br> If your opponent's Active Pokemon is a Pokemon ex, this attack does 80 more damage.",,,2,"[RDD] World Ender (230)<br> Discard a Stadium in play. If you can't, this attack does nothing."
589937,Eternatus,Eternatus,https://tcgplayer-cdn.tcgplayer.com/product/589937_200w.jpg,3,23651,https://cpt.tcgcsv.com/M-K6,2026-02-11T13:52:03.387,1,,,0.01,0.25,1000.24,0.25,0.23,Reverse Holofoil,141/191,Rare,Dragon,150,Basic,"[D] Dyna-Blast (10+)<br> If your opponent's Active Pokemon is a Pokemon ex, this attack does 80 more damage.",,,2,"[RDD] World Ender (230)<br> Discard a Stadium in play. If you can't, this attack does nothing."
589938,Excadrill,Excadrill,https://tcgplayer-cdn.tcgplayer.com/product/589938_200w.jpg,3,23651,https://cpt.tcgcsv.com/N-K6,2026-02-06T18:42:34.05,1,,,0.01,0.15,1000.08,0.08,0.02,Reverse Holofoil,109/191,Common,Fighting,120,Stage 1,[C] Digging Claw (20)<br> Discard the top card of your opponent's deck.,Gx2,,2,"[FC] Drill Smash (60+)<br> If you have any Metal Pokemon on your Bench, this attack does 80 more damage."
