productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
497468,Frigibax - 057/193,Frigibax,https://tcgplayer-cdn.tcgplayer.com/product/497468_200w.jpg,3,23120,https://cpt.tcgcsv.com/n_-5,2026-01-14T20:04:30.217,1,,0.01,0.2,19.98,0.13,,Reverse Holofoil,,057/193,Common,Water,60,Basic,[1W] Tackle (30),Mx2,None,1,
497468,Frigibax - 057/193,Frigibax,https://tcgplayer-cdn.tcgplayer.com/product/497468_200w.jpg,3,23120,https://cpt.tcgcsv.com/n_-5,2026-01-14T20:04:30.217,1,,0.01,0.15,19.98,0.1,0.05,Normal,,057/193,Common,Water,60,Basic,[1W] Tackle (30),Mx2,None,1,
497469,Frigibax - 058/193,Frigibax,https://tcgplayer-cdn.tcgplayer.com/product/497469_200w.jpg,3,23120,https://cpt.tcgcsv.com/p_-5,2025-02-07T20:15:58.963,1,,0.02,0.15,19.98,0.13,,Normal,,058/193,Common,Water,70,Basic,[W] Chilly (10),Mx2,None,2,[1WW] Bite (50)
497469,Frigibax - 058/193,Frigibax,https://tcgplayer-cdn.tcgplayer.com/product/497469_200w.jpg,3,23120,https://cpt.tcgcsv.com/p_-5,2025-02-07T20:15:58.963,1,,0.07,0.23,19.98,0.19,,Reverse Holofoil,,058/193,Common,Water,70,Basic,[W] Chilly (10),Mx2,None,2,[1WW] Bite (50)
497470,Arctibax - 059/193,Arctibax,https://tcgplayer-cdn.tcgplayer.com/product/497470_200w.jpg,3,23120,https://cpt.tcgcsv.com/q_-5,2026-02-19T03:38:19.18,1,,0.01,0.17,19.98,0.14,0.05,Normal,,059/193,Uncommon,Water,90,Stage 1,[1W] Sharp Fin (40),Mx2,None,2,[1WW] Frost Smash (80)
497470,Arctibax - 059/193,Arctibax,https://tcgplayer-cdn.tcgplayer.com/product/497470_200w.jpg,3,23120,https://cpt.tcgcsv.com/q_-5,2026-02-19T03:38:19.18,1,,0.05,0.2,40.0,0.21,0.1,Reverse Holofoil,,059/193,Uncommon,Water,90,Stage 1,[1W] Sharp Fin (40),Mx2,None,2,[1WW] Frost Smash (80)
497471,Baxcalibur - 060/193,Baxcalibur,https://tcgplayer-cdn.tcgplayer.com/product/497471_200w.jpg,3,23120,https://cpt.tcgcsv.com/r_-5,2026-03-06T18:16:26.437,1,"<strong>Ability — Super Cold</strong>
<br>As often as you like during your turn, you may attach a Basic W Energy card from your hand to 1 of your Pokemon.",0.05,0.21,2.95,0.21,0.13,Holofoil,,060/193,Rare,Water,160,Stage 2,[1WW] Buster Tail (130),Mx2,None,2,
497471,Baxcalibur - 060/193,Baxcalibur,https://tcgplayer-cdn.tcgplayer.com/product/497471_200w.jpg,3,23120,https://cpt.tcgcsv.com/r_-5,2026-03-06T18:16:26.437,1,"<strong>Ability — Super Cold</strong>
<br>As often as you like during your turn, you may attach a Basic W Energy card from your hand to 1 of your Pokemon.",0.08,0.28,2.5,0.27,0.2,Reverse Holofoil,,060/193,Rare,Water,160,Stage 2,[1WW] Buster Tail (130),Mx2,None,2,
497472,Chien-Pao ex - 061/193,Chien-Pao,https://tcgplayer-cdn.tcgplayer.com/product/497472_200w.jpg,3,23120,https://cpt.tcgcsv.com/s_-5,2026-02-19T03:53:06.773,1,"Ability — Shivery Chill
<br>Once during your turn, if this Pokemon is in the Active Spot, you may search your deck for up to 2 Basic W Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",0.45,1.0,4321.0,0.99,1.24,Holofoil,,061/193,Double Rare,Water,220,Basic,"[WW] Hail Blade (60X)
<br>You may discard any amount of W Energy from your Pokemon. This attack does 60 damage for each card you discarded this way.",Mx2,None,2,
497473,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/497473_200w.jpg,3,23120,https://cpt.tcgcsv.com/t_-5,2026-02-17T12:00:46.66,1,,0.05,0.29,19.98,0.29,,Reverse Holofoil,,062/193,Common,Lightning,70,Basic,"[1] Growl
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 20 less damage (before applying Weakness and Resistance).",Fx2,None,1,[1L] Pika Bolt (30)
497473,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/497473_200w.jpg,3,23120,https://cpt.tcgcsv.com/t_-5,2026-02-17T12:00:46.66,1,,0.04,0.25,19.98,0.28,0.2,Normal,,062/193,Common,Lightning,70,Basic,"[1] Growl
<br>During your opponent’s next turn, the Defending Pokemon’s attacks do 20 less damage (before applying Weakness and Resistance).",Fx2,None,1,[1L] Pika Bolt (30)
497474,Pikachu ex,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/497474_200w.jpg,3,23120,https://cpt.tcgcsv.com/v_-5,2026-02-19T06:02:37.98,1,,1.96,4.5,4321.0,3.92,2.59,Holofoil,,063/193,Double Rare,Lightning,190,Basic,[1] Pika Punch (30),Fx2,None,0,"[1LL] Dynamic Bolt (220)
<br>Flip a coin. If tails, discard all Energy attached to this Pokemon."
497475,Raichu - 064/193,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/497475_200w.jpg,3,23120,https://cpt.tcgcsv.com/w_-5,2026-01-14T20:04:26.213,1,,0.01,0.18,19.98,0.16,,Normal,,064/193,Uncommon,Lightning,140,Stage 1,"[1] Electrocharge
<br>Search your deck for up to 2 Basic L Energy and attach them to this Pokemon. Then, shuffle your deck.",Fx2,None,1,"[1LL] Thunderbolt (200)
<br>Discard all Energy from this Pokemon."
497475,Raichu - 064/193,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/497475_200w.jpg,3,23120,https://cpt.tcgcsv.com/w_-5,2026-01-14T20:04:26.213,1,,0.11,0.32,19.98,0.32,,Reverse Holofoil,,064/193,Uncommon,Lightning,140,Stage 1,"[1] Electrocharge
<br>Search your deck for up to 2 Basic L Energy and attach them to this Pokemon. Then, shuffle your deck.",Fx2,None,1,"[1LL] Thunderbolt (200)
<br>Discard all Energy from this Pokemon."
497476,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/497476_200w.jpg,3,23120,https://cpt.tcgcsv.com/x_-5,2026-02-19T05:17:35.22,1,,0.01,0.2,19.5,0.15,0.11,Reverse Holofoil,,065/193,Common,Lightning,50,Basic,"[1] Magnetic Charge
<br>Attach up to 2 Basic L Energy from your discard pile to 1 of your Benched Pokemon.",Fx2,None,1,[1L] Speed Ball (20)
497476,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/497476_200w.jpg,3,23120,https://cpt.tcgcsv.com/x_-5,2026-02-19T05:17:35.22,1,,0.01,0.15,20.0,0.11,,Normal,,065/193,Common,Lightning,50,Basic,"[1] Magnetic Charge
<br>Attach up to 2 Basic L Energy from your discard pile to 1 of your Benched Pokemon.",Fx2,None,1,[1L] Speed Ball (20)
497477,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/497477_200w.jpg,3,23120,https://cpt.tcgcsv.com/z_-5,2026-01-14T16:07:42.01,1,,0.01,0.15,2.39,0.12,0.01,Reverse Holofoil,,066/193,Common,Lightning,70,Basic,[L] Lightning Ball (10),Fx2,None,1,[2] Rollout (20)
497477,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/497477_200w.jpg,3,23120,https://cpt.tcgcsv.com/z_-5,2026-01-14T16:07:42.01,1,,0.01,0.15,19.98,0.08,0.01,Normal,,066/193,Common,Lightning,70,Basic,[L] Lightning Ball (10),Fx2,None,1,[2] Rollout (20)
497478,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/497478_200w.jpg,3,23120,https://cpt.tcgcsv.com/B_-5,2026-01-14T20:04:32.21,1,,0.01,0.14,20.0,0.05,,Normal,,067/193,Uncommon,Lightning,90,Stage 1,[L] Lightning Ball (60),Fx2,None,1,[3] Rolling Tackle (90)
497478,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/497478_200w.jpg,3,23120,https://cpt.tcgcsv.com/B_-5,2026-01-14T20:04:32.21,1,,0.05,0.24,19.98,0.21,0.19,Reverse Holofoil,,067/193,Uncommon,Lightning,90,Stage 1,[L] Lightning Ball (60),Fx2,None,1,[3] Rolling Tackle (90)
497479,Shinx - 068/193,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/497479_200w.jpg,3,23120,https://cpt.tcgcsv.com/C_-5,2026-01-14T20:04:32.823,1,"<strong>Ability — Big Roar</strong>
<br>Once during your turn, if this Pokemon is in the Active Spot, you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon.",0.02,0.17,19.98,0.16,,Normal,,068/193,Common,Lightning,40,Basic,[L] Ram (10),Fx2,None,1,
497479,Shinx - 068/193,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/497479_200w.jpg,3,23120,https://cpt.tcgcsv.com/C_-5,2026-01-14T20:04:32.823,1,"<strong>Ability — Big Roar</strong>
<br>Once during your turn, if this Pokemon is in the Active Spot, you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon.",0.07,0.24,19.98,0.26,,Reverse Holofoil,,068/193,Common,Lightning,40,Basic,[L] Ram (10),Fx2,None,1,
497480,Shinx - 069/193,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/497480_200w.jpg,3,23120,https://cpt.tcgcsv.com/D_-5,2026-01-14T20:04:29.087,1,,0.01,0.24,19.98,0.22,,Reverse Holofoil,,069/193,Common,Lightning,70,Basic,"[L] Wilk Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",Fx2,None,1,
497480,Shinx - 069/193,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/497480_200w.jpg,3,23120,https://cpt.tcgcsv.com/D_-5,2026-01-14T20:04:29.087,1,,0.01,0.15,25.0,0.14,,Normal,,069/193,Common,Lightning,70,Basic,"[L] Wilk Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",Fx2,None,1,
497481,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/497481_200w.jpg,3,23120,https://cpt.tcgcsv.com/F_-5,2026-02-05T21:21:03.833,1,,0.01,0.17,19.98,0.15,,Normal,,070/193,Uncommon,Lightning,90,Stage 1,[L] Zap Kick (30),Fx2,None,1,[2L] Head Bolt (60)
497481,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/497481_200w.jpg,3,23120,https://cpt.tcgcsv.com/F_-5,2026-02-05T21:21:03.833,1,,0.05,0.25,19.98,0.23,,Reverse Holofoil,,070/193,Uncommon,Lightning,90,Stage 1,[L] Zap Kick (30),Fx2,None,1,[2L] Head Bolt (60)
497482,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/497482_200w.jpg,3,23120,https://cpt.tcgcsv.com/G_-5,2026-02-19T05:15:17.09,1,"<strong>Ability — Swelling Flash</strong>
<br>Once during your turn, if this card is in your hand and you have more Prize cards remaining than your opponent, you may play this card onto your Bench.",0.01,0.25,19.98,0.27,0.1,Holofoil,,071/193,Rare,Lightning,150,Stage 2,"[2L] Wild Charge (180)
<br>This Pokemon also does 20 damage to itself.",Fx2,None,1,
497482,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/497482_200w.jpg,3,23120,https://cpt.tcgcsv.com/G_-5,2026-02-19T05:15:17.09,1,"<strong>Ability — Swelling Flash</strong>
<br>Once during your turn, if this card is in your hand and you have more Prize cards remaining than your opponent, you may play this card onto your Bench.",0.05,0.25,19.98,0.19,,Reverse Holofoil,,071/193,Rare,Lightning,150,Stage 2,"[2L] Wild Charge (180)
<br>This Pokemon also does 20 damage to itself.",Fx2,None,1,
497483,Pincurchin - 072/193,Pincurchin,https://tcgplayer-cdn.tcgplayer.com/product/497483_200w.jpg,3,23120,https://cpt.tcgcsv.com/H_-5,2026-02-09T21:25:04.397,1,,0.05,0.22,19.98,0.2,0.14,Reverse Holofoil,,072/193,Common,Lightning,80,Basic,"[LLL] Needle Crush (70)
<br>Discard an Energy from your opponent's Active Pokemon.",Fx2,None,2,
497483,Pincurchin - 072/193,Pincurchin,https://tcgplayer-cdn.tcgplayer.com/product/497483_200w.jpg,3,23120,https://cpt.tcgcsv.com/H_-5,2026-02-09T21:25:04.397,1,,0.01,0.16,20.0,0.16,0.04,Normal,,072/193,Common,Lightning,80,Basic,"[LLL] Needle Crush (70)
<br>Discard an Energy from your opponent's Active Pokemon.",Fx2,None,2,
497484,Pincurchin - 073/193,Pincurchin,https://tcgplayer-cdn.tcgplayer.com/product/497484_200w.jpg,3,23120,https://cpt.tcgcsv.com/J_-5,2026-02-10T17:21:42.607,1,,0.02,0.23,19.98,0.22,,Reverse Holofoil,,073/193,Uncommon,Lightning,90,Basic,"[L] Stun Needle (20)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",Fx2,None,3,"[L] Follow-Up Kerzap (100)
<br>You can use this attack only if this Pokemon used Stun Needle during your last turn."
497484,Pincurchin - 073/193,Pincurchin,https://tcgplayer-cdn.tcgplayer.com/product/497484_200w.jpg,3,23120,https://cpt.tcgcsv.com/J_-5,2026-02-10T17:21:42.607,1,,0.01,0.15,20.0,0.11,0.01,Normal,,073/193,Uncommon,Lightning,90,Basic,"[L] Stun Needle (20)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",Fx2,None,3,"[L] Follow-Up Kerzap (100)
<br>You can use this attack only if this Pokemon used Stun Needle during your last turn."
497485,Pawmi,Pawmi,https://tcgplayer-cdn.tcgplayer.com/product/497485_200w.jpg,3,23120,https://cpt.tcgcsv.com/K_-5,2026-02-10T18:41:23.16,1,,0.04,0.2,19.5,0.18,0.1,Reverse Holofoil,,074/193,Common,Lightning,50,Basic,[L] Static Shock (20),Fx2,None,1,
497485,Pawmi,Pawmi,https://tcgplayer-cdn.tcgplayer.com/product/497485_200w.jpg,3,23120,https://cpt.tcgcsv.com/K_-5,2026-02-10T18:41:23.16,1,,0.01,0.15,305.0,0.08,,Normal,,074/193,Common,Lightning,50,Basic,[L] Static Shock (20),Fx2,None,1,
497486,Pawmo,Pawmo,https://tcgplayer-cdn.tcgplayer.com/product/497486_200w.jpg,3,23120,https://cpt.tcgcsv.com/L_-5,2026-01-14T20:04:29.643,1,,0.01,0.15,25.0,0.1,,Normal,,075/193,Uncommon,Lightning,80,Stage 1,[L] Static Shock (20),Fx2,None,1,"[LL] Electrobullet (50)
<br>This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"
497486,Pawmo,Pawmo,https://tcgplayer-cdn.tcgplayer.com/product/497486_200w.jpg,3,23120,https://cpt.tcgcsv.com/L_-5,2026-01-14T20:04:29.643,1,,0.01,0.22,19.98,0.17,,Reverse Holofoil,,075/193,Uncommon,Lightning,80,Stage 1,[L] Static Shock (20),Fx2,None,1,"[LL] Electrobullet (50)
<br>This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"
497487,Pawmot,Pawmot,https://tcgplayer-cdn.tcgplayer.com/product/497487_200w.jpg,3,23120,https://cpt.tcgcsv.com/M_-5,2026-02-19T06:01:09.01,1,,0.01,0.2,19.5,0.17,0.05,Holofoil,,076/193,Rare,Lightning,140,Stage 2,[L] Mach Bolt (40),Fx2,None,1,"[LL] Electric Fist (100)
<br>This attack also does 60 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"
497487,Pawmot,Pawmot,https://tcgplayer-cdn.tcgplayer.com/product/497487_200w.jpg,3,23120,https://cpt.tcgcsv.com/M_-5,2026-02-19T06:01:09.01,1,,0.04,0.23,19.98,0.21,0.11,Reverse Holofoil,,076/193,Rare,Lightning,140,Stage 2,[L] Mach Bolt (40),Fx2,None,1,"[LL] Electric Fist (100)
<br>This attack also does 60 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"
497488,Tadbulb - 077/193,Tadbulb,https://tcgplayer-cdn.tcgplayer.com/product/497488_200w.jpg,3,23120,https://cpt.tcgcsv.com/N_-5,2025-12-11T05:50:25.2,1,,0.01,0.15,19.98,0.08,0.05,Normal,,077/193,Common,Lightning,50,Basic,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,None,1,
497488,Tadbulb - 077/193,Tadbulb,https://tcgplayer-cdn.tcgplayer.com/product/497488_200w.jpg,3,23120,https://cpt.tcgcsv.com/N_-5,2025-12-11T05:50:25.2,1,,0.07,0.2,19.98,0.15,0.15,Reverse Holofoil,,077/193,Common,Lightning,50,Basic,"[L] Thunder Wave (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,None,1,
497489,Tadbulb - 078/193,Tadbulb,https://tcgplayer-cdn.tcgplayer.com/product/497489_200w.jpg,3,23120,https://cpt.tcgcsv.com/P_-5,2025-02-07T20:16:00.02,1,,0.05,0.2,19.98,0.15,,Reverse Holofoil,,078/193,Common,Lightning,60,Basic,[1] Stampede (10),Fx2,None,1,[LL] Static Shock (30)
497489,Tadbulb - 078/193,Tadbulb,https://tcgplayer-cdn.tcgplayer.com/product/497489_200w.jpg,3,23120,https://cpt.tcgcsv.com/P_-5,2025-02-07T20:16:00.02,1,,0.01,0.15,25.0,0.1,,Normal,,078/193,Common,Lightning,60,Basic,[1] Stampede (10),Fx2,None,1,[LL] Static Shock (30)
497490,Bellibolt ex - 079/193,Bellibolt,https://tcgplayer-cdn.tcgplayer.com/product/497490_200w.jpg,3,23120,https://cpt.tcgcsv.com/Q_-5,2026-02-19T03:43:58.393,1,,0.49,0.99,5.0,0.74,0.99,Holofoil,,079/193,Double Rare,Lightning,280,Stage 1,"[2] Jumping Press
<br>This attack does 50 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fx2,None,3,"[1LL] Paralyzing Ball (160)
<br>You may discard 2L Energy from this Pokémon to make your opponent's Active Pokémon Paralyzed."
497491,Wattrel - 080/193,Wattrel,https://tcgplayer-cdn.tcgplayer.com/product/497491_200w.jpg,3,23120,https://cpt.tcgcsv.com/R_-5,2026-01-14T20:04:32.31,1,,0.04,0.2,20.0,0.21,0.1,Normal,,080/193,Common,Lightning,60,Basic,[1] Peck (10),Lx2,F-30,1,"[2] United Wings (20x)
<br>This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack."
497491,Wattrel - 080/193,Wattrel,https://tcgplayer-cdn.tcgplayer.com/product/497491_200w.jpg,3,23120,https://cpt.tcgcsv.com/R_-5,2026-01-14T20:04:32.31,1,,0.04,0.25,19.98,0.21,,Reverse Holofoil,,080/193,Common,Lightning,60,Basic,[1] Peck (10),Lx2,F-30,1,"[2] United Wings (20x)
<br>This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack."
497492,Wattrel - 081/193,Wattrel,https://tcgplayer-cdn.tcgplayer.com/product/497492_200w.jpg,3,23120,https://cpt.tcgcsv.com/S_-5,2026-02-19T06:46:30.003,1,,0.07,0.2,40.0,0.17,0.15,Reverse Holofoil,,081/193,Common,Lightning,60,Basic,"[1] Devastating Wind
<br>Your opponent shuffles their hand into their deck and draws 4 cards.",Lx2,F-30,1,[3] Flap (40)
497492,Wattrel - 081/193,Wattrel,https://tcgplayer-cdn.tcgplayer.com/product/497492_200w.jpg,3,23120,https://cpt.tcgcsv.com/S_-5,2026-02-19T06:46:30.003,1,,0.01,0.15,19.98,0.09,0.01,Normal,,081/193,Common,Lightning,60,Basic,"[1] Devastating Wind
<br>Your opponent shuffles their hand into their deck and draws 4 cards.",Lx2,F-30,1,[3] Flap (40)
497493,Kilowattrel,Kilowattrel,https://tcgplayer-cdn.tcgplayer.com/product/497493_200w.jpg,3,23120,https://cpt.tcgcsv.com/T_-5,2026-01-14T20:04:31.417,1,,0.01,0.14,20.0,0.06,0.03,Normal,,082/193,Uncommon,Lightning,120,Stage 1,[1] Peck (20),Lx2,F-30,0,"[3] Jet Wing (150)
<br>During your next turn, this Pokémon can't attack."
497493,Kilowattrel,Kilowattrel,https://tcgplayer-cdn.tcgplayer.com/product/497493_200w.jpg,3,23120,https://cpt.tcgcsv.com/T_-5,2026-01-14T20:04:31.417,1,,0.05,0.2,40.0,0.16,,Reverse Holofoil,,082/193,Uncommon,Lightning,120,Stage 1,[1] Peck (20),Lx2,F-30,0,"[3] Jet Wing (150)
<br>During your next turn, this Pokémon can't attack."
497496,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/497496_200w.jpg,3,23120,https://cpt.tcgcsv.com/X_-5,2026-01-14T20:04:25.9,1,,0.01,0.23,19.98,0.22,,Reverse Holofoil,,083/193,Common,Psychic,70,Basic,"[1] Sing
<br>Your opponent's Active Pokémon is now Asleep.",Mx2,None,1,[1P] Slap (20)
497496,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/497496_200w.jpg,3,23120,https://cpt.tcgcsv.com/X_-5,2026-01-14T20:04:25.9,1,,0.01,0.19,20.0,0.17,0.07,Normal,,083/193,Common,Psychic,70,Basic,"[1] Sing
<br>Your opponent's Active Pokémon is now Asleep.",Mx2,None,1,[1P] Slap (20)
497498,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/497498_200w.jpg,3,23120,https://cpt.tcgcsv.com/-_-5,2026-01-14T20:04:29.023,1,"<strong>Ability — Balloon Therapy</strong>
<br>Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokémon.",0.02,0.2,19.98,0.22,0.09,Holofoil,,084/193,Rare,Psychic,110,Stage 1,[2P] Magical Shot (100),Mx2,None,2,
497498,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/497498_200w.jpg,3,23120,https://cpt.tcgcsv.com/-_-5,2026-01-14T20:04:29.023,1,"<strong>Ability — Balloon Therapy</strong>
<br>Once during your turn, you may attach a Therapeutic Energy card from your hand to 1 of your Pokémon.",0.07,0.25,19.98,0.25,,Reverse Holofoil,,084/193,Rare,Psychic,110,Stage 1,[2P] Magical Shot (100),Mx2,None,2,
497499,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/497499_200w.jpg,3,23120,https://cpt.tcgcsv.com/__-5,2026-01-29T18:16:29.517,1,,0.07,0.24,19.5,0.24,0.14,Reverse Holofoil,,085/193,Common,Psychic,80,Basic,"[P] Tail-Fishing
<br>Flip a coin. If heads, search your deck fora. card and put it into your hand. Then, shuffle your deck. If tails, discard a card from your hand.",Dx2,F-30,3,[PP] Zen Headbutt (30)
497499,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/497499_200w.jpg,3,23120,https://cpt.tcgcsv.com/__-5,2026-01-29T18:16:29.517,1,,0.01,0.17,19.98,0.18,0.09,Normal,,085/193,Common,Psychic,80,Basic,"[P] Tail-Fishing
<br>Flip a coin. If heads, search your deck fora. card and put it into your hand. Then, shuffle your deck. If tails, discard a card from your hand.",Dx2,F-30,3,[PP] Zen Headbutt (30)
497500,Slowking ex - 086/193,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/497500_200w.jpg,3,23120,https://cpt.tcgcsv.com/00_5,2026-02-19T06:21:48.873,1,,0.39,1.0,501.5,0.93,1.15,Holofoil,,086/193,Double Rare,Psychic,270,Stage 1,"[P] Profound Knowledge (30)
<br>Your opponent's Active Pokémon is now Confused.",Dx2,F-30,3,"[PP] Wise Headbutt (130)
<br>You may search your deck for up to 2 cards and put them into you hand. Then, shuffle your deck."
497501,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/497501_200w.jpg,3,23120,https://cpt.tcgcsv.com/20_5,2026-02-05T21:21:52.467,1,,0.01,0.2,19.98,0.18,0.1,Reverse Holofoil,,087/193,Common,Psychic,70,Basic,"[1P] Hypnoblast (10)
<br>Your opponent's Active Pokémon is now Asleep. (10)",Dx2,F-30,1,
497501,Misdreavus,Misdreavus,https://tcgplayer-cdn.tcgplayer.com/product/497501_200w.jpg,3,23120,https://cpt.tcgcsv.com/20_5,2026-02-05T21:21:52.467,1,,0.01,0.15,19.98,0.15,0.05,Normal,,087/193,Common,Psychic,70,Basic,"[1P] Hypnoblast (10)
<br>Your opponent's Active Pokémon is now Asleep. (10)",Dx2,F-30,1,
497502,Mismagius - 088/193,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/497502_200w.jpg,3,23120,https://cpt.tcgcsv.com/30_5,2025-02-07T20:16:00.563,1,"<strong>Ability — Magical Flick</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may move an Energy from your opponent's Active Pokémon to 1 of their Benched Pokémon.",0.01,0.15,25.0,0.09,,Normal,,088/193,Uncommon,Psychic,90,Stage 1,[1P] Psychic Sphere (60),Dx2,F-30,1,
497502,Mismagius - 088/193,Mismagius,https://tcgplayer-cdn.tcgplayer.com/product/497502_200w.jpg,3,23120,https://cpt.tcgcsv.com/30_5,2025-02-07T20:16:00.563,1,"<strong>Ability — Magical Flick</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may move an Energy from your opponent's Active Pokémon to 1 of their Benched Pokémon.",0.08,0.23,25.0,0.18,,Reverse Holofoil,,088/193,Uncommon,Psychic,90,Stage 1,[1P] Psychic Sphere (60),Dx2,F-30,1,
497504,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/497504_200w.jpg,3,23120,https://cpt.tcgcsv.com/60_5,2026-02-19T06:24:27.683,1,"<strong>Ability — Fettered in Misfortune
<br>Basic Pokémon V in play (both yours and your opponent's) have no Abilities.",0.01,0.19,19.5,0.11,0.05,Holofoil,,089/193,Rare,Psychic,60,Basic,"[1] Fade Out (10)
<br>Put this Pokémon and all attached cards into your hand.",Dx2,F-30,1,
497504,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/497504_200w.jpg,3,23120,https://cpt.tcgcsv.com/60_5,2026-02-19T06:24:27.683,1,"<strong>Ability — Fettered in Misfortune
<br>Basic Pokémon V in play (both yours and your opponent's) have no Abilities.",0.07,0.25,19.98,0.18,0.08,Reverse Holofoil,,089/193,Rare,Psychic,60,Basic,"[1] Fade Out (10)
<br>Put this Pokémon and all attached cards into your hand.",Dx2,F-30,1,
497505,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/497505_200w.jpg,3,23120,https://cpt.tcgcsv.com/70_5,2026-02-05T21:19:16.37,1,,0.01,0.16,19.98,0.17,0.05,Normal,,090/193,Common,Psychic,70,Basic,,Dx2,F-30,1,
497505,Gothita,Gothita,https://tcgplayer-cdn.tcgplayer.com/product/497505_200w.jpg,3,23120,https://cpt.tcgcsv.com/70_5,2026-02-05T21:19:16.37,1,,0.03,0.19,19.98,0.17,0.1,Reverse Holofoil,,090/193,Common,Psychic,70,Basic,,Dx2,F-30,1,
497506,Gothorita - 091/193,Gothorita,https://tcgplayer-cdn.tcgplayer.com/product/497506_200w.jpg,3,23120,https://cpt.tcgcsv.com/80_5,2026-02-05T21:19:46.53,1,,0.06,0.2,19.98,0.15,,Reverse Holofoil,,091/193,Uncommon,Psychic,90,Stage 1,"[1] Mind Bend (20)
<br>Your opponent's Active Pokémon is now Confused.",Dx2,F-30,1,[1P] Super Psy Bolt (40)
